date,bucket_label,direction,model_prob,market_prob,entry_price,ev,kelly_frac,n_contracts,cost,outcome,won,pnl,bankroll_after
2023-06-12,96-98F,NO,0.011178060165938253,0.265,0.75,0.16960440404567734,0.2355616722856631,10,7.5,0,1,1.799999999999999,927.3000000000004
2023-06-12,98-100F,NO,0.009482650063760922,0.325,0.69,0.2311811354407023,0.2408136827507316,10,6.8999999999999995,0,1,2.3999999999999995,929.7000000000004
2023-06-12,100-102F,NO,0.007964363778819483,0.17,0.85,0.07259314168569786,0.22685356776780585,10,8.5,0,1,0.7999999999999989,930.5000000000003
2023-06-13,95-97F,NO,0.013123350440151893,0.35,0.88,0.03779528409065869,0.1889764204532936,10,8.8,0,1,0.4999999999999982,931.0000000000003
2023-06-14,95-97F,NO,0.012327031689411183,0.355,0.6699999999999999,0.24853586052884757,0.23897678897004576,10,6.699999999999999,0,1,2.5999999999999996,933.6000000000004
2023-06-14,Below 95F,YES,0.9302434180629363,0.255,0.28,0.5851263787985307,0.22504860723020415,10,2.8000000000000003,1,1,6.499999999999998,940.1000000000004
2023-06-14,97-99F,NO,0.010544893145618572,0.235,0.78,0.14019324937457467,0.2336554156242912,10,7.800000000000001,0,1,1.4999999999999982,941.6000000000004
2023-06-14,99-101F,NO,0.00893228809822355,0.12,0.9,0.02169297206865206,0.18077476723876731,10,9.0,0,1,0.29999999999999893,941.9000000000003
2023-06-15,Below 95F,YES,0.9210546222357087,0.075,0.12,0.736580798679209,0.22733975267876824,10,1.2,0,0,-1.2,940.7000000000003
2023-06-15,97-99F,NO,0.01128985991484055,0.345,0.6799999999999999,0.23950043027919832,0.2395004302791983,10,6.799999999999999,1,0,-6.799999999999999,933.9000000000003
2023-06-15,99-101F,NO,0.00970329990586316,0.335,0.69,0.23097593108754721,0.24059992821619505,10,6.8999999999999995,0,1,2.3999999999999995,936.3000000000003
2023-06-15,101-103F,NO,0.008265401523876892,0.175,0.84,0.08231317658279447,0.22864771272998471,10,8.4,0,1,0.8999999999999986,937.2000000000003
2023-06-16,Below 99F,YES,0.9408047913575988,0.14,0.17,0.7049484559625667,0.2318909394613707,10,1.7000000000000002,0,0,-1.7000000000000002,935.5000000000002
2023-06-16,99-101F,NO,0.010088724570548324,0.29,0.73,0.19061748614939,0.23827185768673756,10,7.3,1,0,-7.3,928.2000000000003
2023-06-16,101-103F,NO,0.008665701540989446,0.33,0.72,0.20194089756687983,0.2404058304367617,10,7.199999999999999,0,1,2.0999999999999996,930.3000000000003
2023-06-16,103-105F,NO,0.007380686777511802,0.16,0.87,0.053135961296914,0.22139983873714175,10,8.7,0,1,0.5999999999999996,930.9000000000003
2023-06-17,Below 98F,YES,0.9339615838226214,0.68,0.7,0.16858427295503786,0.18324377495112815,10,7.0,1,1,2.299999999999999,933.2000000000003
2023-06-17,98-100F,NO,0.011126969021753141,0.26,0.76,0.15965191880976948,0.23478223354377878,10,7.6,0,1,1.6999999999999993,934.9000000000003
2023-06-19,103-105F,NO,0.00670969886080508,0.35,0.88,0.04375998005945125,0.21879990029725632,10,8.8,0,1,0.4999999999999982,935.4000000000003
2023-06-20,Below 101F,YES,0.9440736187169305,0.13,0.15,0.7279884654067453,0.2333296363483158,10,1.5,0,0,-1.5,933.9000000000003
2023-06-20,101-103F,NO,0.00921606155750232,0.24,0.84,0.08142906275152284,0.22619184097645234,10,8.4,1,0,-8.4,925.5000000000003
2023-06-20,103-105F,NO,0.00795586431413764,0.3,0.8,0.12260104618785184,0.2357712426689461,10,8.0,0,1,1.299999999999999,926.8000000000003
2023-06-20,105-107F,NO,0.006815394317511436,0.185,0.89,0.033661683284714305,0.2103855205294647,10,8.9,0,1,0.3999999999999986,927.2000000000003
2023-06-21,98-100F,NO,0.012061113446087735,0.27,0.75,0.1687831644951383,0.23442106179880334,10,7.5,0,1,1.799999999999999,929.0000000000002
2023-06-21,100-102F,NO,0.010672267942662739,0.36,0.65,0.27007479081332353,0.2411382060833247,10,6.5,0,1,2.799999999999999,931.8000000000002
2023-06-21,102-104F,NO,0.00937785792929513,0.21,0.81,0.11127859212575542,0.23183040026199064,10,8.100000000000001,1,0,-8.100000000000001,923.7000000000002
2023-06-22,Below 95F,YES,0.8934382178321367,0.39,0.41,0.4208975425838872,0.20235458778071497,10,4.1,1,1,5.199999999999999,928.9000000000002
2023-06-22,95-97F,NO,0.01471521786918939,0.29,0.73,0.18631484738165383,0.23289355922706734,10,7.3,0,1,1.9999999999999991,930.9000000000002
2023-06-22,97-99F,NO,0.013153381703830291,0.3,0.73,0.18776735501543773,0.2347091937692973,10,7.3,0,1,1.9999999999999991,932.9000000000002
2023-06-24,Below 94F,YES,0.9027582215503276,0.175,0.31,0.5295651460418047,0.21353433308137285,10,3.1,0,0,-3.1,929.8000000000002
2023-06-24,96-98F,NO,0.012771373309357625,0.275,0.75,0.1681226228222974,0.23350364280874641,10,7.5,0,1,1.799999999999999,931.6000000000001
2023-06-24,98-100F,NO,0.011198822316360268,0.35,0.6699999999999999,0.24958509524578498,0.23998566850556244,10,6.699999999999999,1,0,-6.699999999999999,924.9000000000001
2023-06-24,100-102F,NO,0.009742296132170813,0.215,0.8,0.12093966459708105,0.23257627807130987,10,8.0,0,1,1.299999999999999,926.2
2023-06-27,102-104F,NO,0.009561242711714657,0.325,0.85,0.07110804427810535,0.22221263836907929,10,8.5,0,1,0.7999999999999989,927.0
2023-06-28,97-99F,NO,0.012947424114535977,0.295,0.73,0.18795889557348144,0.23494861946685194,10,7.3,1,0,-7.3,919.7
2023-06-28,99-101F,NO,0.011536064034913696,0.34,0.6799999999999999,0.23927146044753023,0.23927146044753028,10,6.799999999999999,0,1,2.5,922.2
2023-06-28,101-103F,NO,0.01020935457219041,0.235,0.78,0.14050530024786279,0.23417550041310486,10,7.800000000000001,0,1,1.4999999999999982,923.7
2023-06-29,Below 96F,YES,0.8959673083485629,0.175,0.2,0.6332495967641634,0.2168663002616998,10,2.0,0,0,-2.0,921.7
2023-06-29,96-98F,NO,0.01390503618190786,0.36,0.65,0.2670683163508256,0.23845385388466578,10,6.5,1,0,-6.5,915.2
2023-06-29,98-100F,NO,0.012474469128151977,0.31,0.72,0.19839874371081867,0.23618898060811747,10,7.199999999999999,0,1,2.0999999999999996,917.3000000000001
2023-06-29,100-102F,NO,0.011117816587696283,0.135,0.88,0.03966043057344237,0.1983021528672122,10,8.8,0,1,0.4999999999999982,917.8000000000001
2023-07-01,94-96F,NO,0.014543451579980604,0.335,0.7,0.21647459003061797,0.23529846742458482,10,7.0,0,1,2.299999999999999,920.1
2023-07-01,Below 94F,YES,0.8984213582171703,0.145,0.17,0.6655318631419682,0.21892495498091066,10,1.7000000000000002,0,0,-1.7000000000000002,918.4
2023-07-01,96-98F,NO,0.012928828505811674,0.37,0.6599999999999999,0.2579761894895951,0.2388668421199955,10,6.6,0,1,2.6999999999999993,921.1
2023-07-03,93-95F,NO,0.013892434785465424,0.325,0.69,0.22708003564951718,0.23654170380158038,10,6.8999999999999995,0,1,2.3999999999999995,923.5
2023-07-03,Below 93F,YES,0.9157721501436416,0.19,0.21,0.6416680996335866,0.22280142348388424,10,2.1,0,0,-2.1,921.4
2023-07-03,95-97F,NO,0.012059442770981699,0.39,0.63,0.2887847182229869,0.24065393185248918,10,6.3,1,0,-6.3,915.1
2023-07-04,94-96F,NO,0.013812914070116866,0.405,0.69,0.2271539899147913,0.2366187394945743,10,6.8999999999999995,1,0,-6.8999999999999995,908.2
2023-07-05,92-94F,NO,0.015784822090366024,0.15,0.88,0.03532011545595948,0.1766005772797979,10,8.8,0,1,0.4999999999999982,908.7
2023-07-05,94-96F,NO,0.01398829245152311,0.41,0.62,0.29699088802008344,0.23950878066135767,10,6.2,1,0,-6.2,902.5
2023-07-05,96-98F,NO,0.01229479091702046,0.36,0.6699999999999999,0.248565844447171,0.23900561966074133,10,6.699999999999999,0,1,2.5999999999999996,905.1
2023-07-06,88-90F,NO,0.019562538854330236,0.315,0.89,0.021806838865472855,0.1362927429092053,10,8.9,1,0,-8.9,896.2
2023-07-06,90-92F,NO,0.017668701314623503,0.325,0.81,0.1035681077774,0.21576689120291692,10,8.100000000000001,0,1,1.1999999999999975,897.4000000000001
2023-07-06,92-94F,NO,0.015831376621360804,0.175,0.88,0.03527681974213437,0.17638409871067215,10,8.8,0,1,0.4999999999999982,897.9000000000001
2023-07-07,91-93F,NO,0.01703204459668073,0.35,0.8200000000000001,0.09416019852508684,0.21400045119337935,10,8.200000000000001,1,0,-8.200000000000001,889.7
2023-07-07,Below 91F,YES,0.8838039228818155,0.245,0.25,0.5719376482800884,0.21027119422062077,10,2.5,0,0,-2.5,887.2
2023-07-07,93-95F,NO,0.015130252828639446,0.4,0.72,0.19592886486936523,0.2332486486540063,10,7.199999999999999,0,1,2.0999999999999996,889.3000000000001
2023-07-09,99-101F,NO,0.009535686434879675,0.405,0.71,0.21113181161556183,0.23992251319950217,10,7.1,1,0,-7.1,882.2
2023-07-10,98-100F,NO,0.011824756402514014,0.205,0.8200000000000001,0.09900297654566181,0.22500676487650445,10,8.200000000000001,0,1,1.0999999999999979,883.3000000000001
2023-07-10,100-102F,NO,0.010438035122461109,0.405,0.63,0.29029262733611105,0.24191052278009265,10,6.3,1,0,-6.3,877.0000000000001
2023-07-10,102-104F,NO,0.009149176881287913,0.265,0.77,0.15149126550040215,0.23670510234437847,10,7.7,0,1,1.5999999999999988,878.6000000000001
2023-07-11,101-103F,NO,0.010124485510186965,0.375,0.77,0.150584228475526,0.23528785699300955,10,7.7,1,0,-7.7,870.9000000000001
2023-07-12,102-104F,NO,0.009670253124708705,0.345,0.83,0.09100666459402085,0.22751666148505226,10,8.299999999999999,0,1,1.0,871.9000000000001
2023-07-13,103-105F,NO,0.00937114967874031,0.39,0.74,0.18128483079877145,0.23853267210364673,10,7.4,1,0,-7.4,864.5000000000001
2023-07-13,105-107F,NO,0.008249342948865035,0.37,0.78,0.14232811105755538,0.2372135184292592,10,7.800000000000001,0,1,1.4999999999999982,866.0000000000001
2023-07-14,100-102F,NO,0.012180598104926332,0.355,0.81,0.10867204376241835,0.2264000911717052,10,8.100000000000001,0,1,1.1999999999999975,867.2000000000002
2023-07-15,99-101F,NO,0.01292384585116757,0.335,0.85,0.06798082335841416,0.21244007299504422,10,8.5,0,1,0.7999999999999989,868.0000000000001
2023-07-18,102-104F,NO,0.010530757387569034,0.24,0.79,0.1302063956295607,0.23251142076707282,10,7.9,1,0,-7.9,860.1000000000001
2023-07-18,104-106F,NO,0.009383130562210962,0.49,0.54,0.3812736885771437,0.24440621062637424,10,5.4,0,1,3.8999999999999986,864.0000000000001
2023-07-18,106-108F,NO,0.008311290422028383,0.24,0.79,0.1322704999075135,0.23619732126341716,10,7.9,0,1,1.3999999999999986,865.4000000000001
2023-07-19,101-103F,NO,0.011294743628050385,0.365,0.79,0.12949588842591309,0.23124265790341633,10,7.9,0,1,1.3999999999999986,866.8000000000001
2023-07-19,103-105F,NO,0.01012180193006118,0.445,0.63,0.29058672420504306,0.2421556035042026,10,6.3,1,0,-6.3,860.5000000000001
2023-07-20,101-103F,NO,0.011774388988174955,0.555,0.89,0.02904981824099717,0.18156136400623296,10,8.9,1,0,-8.9,851.6000000000001
2023-07-20,103-105F,NO,0.010638493295019424,0.34,0.69,0.23010620123563197,0.23969395962044995,10,6.8999999999999995,0,1,2.3999999999999995,854.0000000000001
2023-07-21,Below 98F,YES,0.8767675169473395,0.015,0.03,0.7853937907610256,0.21816494187806268,10,0.3,0,0,-0.3,853.7000000000002
2023-07-21,100-102F,NO,0.012714959209760957,0.615,0.77,0.14817508793492218,0.2315235748983161,10,7.7,1,0,-7.7,846.0000000000001
2023-07-21,102-104F,NO,0.011594053165012386,0.67,0.6599999999999999,0.2592175305565385,0.2400162319967949,10,6.6,0,1,2.6999999999999993,848.7000000000002
2023-07-22,Below 99F,YES,0.8929017272391024,0.015,0.03,0.8003986063323651,0.2223329462034348,10,0.3,0,0,-0.3,848.4000000000002
2023-07-22,99-101F,NO,0.012955182802003806,0.185,0.85,0.06795167999413643,0.21234899998167642,10,8.5,0,1,0.7999999999999989,849.2000000000002
2023-07-22,101-103F,NO,0.011760687914621926,0.38,0.65,0.26906256023940156,0.24023442878518,10,6.5,0,1,2.799999999999999,852.0000000000001
2023-07-22,103-105F,NO,0.010618743353549842,0.335,0.7,0.22012456868119867,0.239265835523042,10,7.0,1,0,-7.0,845.0000000000001
2023-07-22,Above 106F,YES,0.06222769163892661,0.015,0.03,0.02787175322420174,0.007742153673389373,10,0.3,0,0,-0.3,844.7000000000002
2023-07-23,Below 98F,YES,0.8984294275156948,0.015,0.03,0.8055393675895961,0.22376093544155448,10,0.3,0,0,-0.3,844.4000000000002
2023-07-23,100-102F,NO,0.011748135935577109,0.365,0.79,0.1290742335799132,0.23048970282127373,10,7.9,0,1,1.3999999999999986,845.8000000000002
2023-07-23,102-104F,NO,0.01052332941840084,0.365,0.79,0.13021330364088712,0.2325237565015843,10,7.9,1,0,-7.9,837.9000000000002
2023-07-24,Below 97F,YES,0.8853184246673997,0.015,0.03,0.7933461349406816,0.2203739263724116,10,0.3,0,0,-0.3,837.6000000000003
2023-07-24,99-101F,NO,0.012657149267970902,0.235,0.8,0.11822885118078696,0.22736317534766742,10,8.0,0,1,1.299999999999999,838.9000000000002
2023-07-24,101-103F,NO,0.011431948941540315,0.42,0.5900000000000001,0.3293682874843674,0.24218256432674082,10,5.9,1,0,-5.9,833.0000000000002
2023-07-24,103-105F,NO,0.010266986666011557,0.315,0.72,0.20045170240060917,0.23863297904834438,10,7.199999999999999,0,1,2.0999999999999996,835.1000000000003
2023-07-24,Above 104F,YES,0.06639103905398758,0.015,0.03,0.03174366632020845,0.00881768508894679,10,0.3,0,0,-0.3,834.8000000000003
2023-07-25,Below 96F,YES,0.8698375724329994,0.015,0.03,0.7789489423626894,0.21637470621185817,10,0.3,0,0,-0.3,834.5000000000003
2023-07-25,98-100F,NO,0.013624110200477713,0.23,0.81,0.10732957751355565,0.22360328648657443,10,8.100000000000001,0,1,1.1999999999999975,835.7000000000004
2023-07-25,100-102F,NO,0.012412427265994008,0.53,0.5,0.4184564426426255,0.24328862944338694,10,5.0,1,0,-5.0,830.7000000000004
2023-07-25,102-104F,NO,0.011248018634623436,0.18,0.86,0.05953934266980021,0.21264050953500072,10,8.6,0,1,0.6999999999999993,831.4000000000004
2023-07-25,Above 103F,YES,0.07800378435080269,0.015,0.03,0.0425435194462465,0.011817644290624027,10,0.3,0,0,-0.3,831.1000000000005
2023-07-26,Below 97F,YES,0.8831352079467245,0.015,0.03,0.7913157433904537,0.2198099287195705,10,0.3,0,0,-0.3,830.8000000000005
2023-07-26,99-101F,NO,0.012785910879674622,0.395,0.75,0.1681091028819025,0.23348486511375363,10,7.5,0,1,1.799999999999999,832.6000000000005
2023-07-26,101-103F,NO,0.011564843148895942,0.285,0.89,0.02924469587152667,0.1827793491970422,10,8.9,1,0,-8.9,823.7000000000005
2023-07-27,Below 97F,YES,0.8842901738117428,0.015,0.03,0.7923898616449208,0.22010829490136688,10,0.3,0,0,-0.3,823.4000000000005
2023-07-27,99-101F,NO,0.012732408919253979,0.6,0.43999999999999995,0.47815885970509375,0.24395860189035395,10,4.3999999999999995,1,0,-4.3999999999999995,819.0000000000006
2023-07-27,101-103F,NO,0.011506041554201318,0.235,0.8,0.11929938135459262,0.22942188722037068,10,8.0,0,1,1.299999999999999,820.3000000000005
2023-07-28,98-100F,NO,0.013599877891722123,0.45,0.65,0.2673521135606983,0.2387072442506236,10,6.5,1,0,-6.5,813.8000000000005
2023-07-28,100-102F,NO,0.012379280468596598,0.4,0.75,0.1684872691642051,0.23401009606139606,10,7.5,0,1,1.799999999999999,815.6000000000005
2023-07-29,98-100F,NO,0.013798167601530964,0.27,0.77,0.14716770413057612,0.2299495377040253,10,7.7,0,1,1.5999999999999988,817.2000000000005
2023-07-29,100-102F,NO,0.01260913717022194,0.545,0.49,0.4282735024316936,0.243337217290735,10,4.9,1,0,-4.9,812.3000000000005
2023-07-29,102-104F,NO,0.011462728881437845,0.175,0.86,0.05933966214026276,0.21192736478665286,10,8.6,0,1,0.6999999999999993,813.0000000000006
2023-07-30,101-103F,NO,0.012106906286790897,0.425,0.85,0.06874057715328441,0.21481430360401393,10,8.5,1,0,-8.5,804.5000000000006
2023-07-31,102-104F,NO,0.011802530475397699,0.425,0.6,0.3190236466578801,0.24168458080142435,10,6.0,0,1,3.299999999999999,807.8000000000005
2023-07-31,104-106F,NO,0.010738654674368409,0.43,0.61,0.3100130511528373,0.2421976962131542,10,6.1,1,0,-6.1,801.7000000000005
2023-08-01,102-104F,NO,0.01203215221471976,0.45,0.5800000000000001,0.3388100984403105,0.24200721317165041,10,5.800000000000001,1,0,-5.800000000000001,795.9000000000005
2023-08-01,104-106F,NO,0.011008738241831795,0.455,0.5800000000000001,0.33976187343509634,0.24268705245364028,10,5.800000000000001,0,1,3.4999999999999982,799.4000000000005
2023-08-02,Below 99F,YES,0.8692885727070229,0.04,0.08,0.7284383726175313,0.21424658018162684,10,0.8,0,0,-0.8,798.6000000000006
2023-08-02,101-103F,NO,0.012683986976741446,0.245,0.79,0.1282038921116304,0.2289355216279115,10,7.9,0,1,1.3999999999999986,800.0000000000006
2023-08-02,103-105F,NO,0.011656106041732617,0.575,0.45999999999999996,0.4591598213811886,0.24423394754318545,10,4.6,0,1,4.699999999999999,804.7000000000006
2023-08-03,Below 99F,YES,0.8689670373970314,0.005,0.01,0.7981393447792391,0.2168856915160976,10,0.1,0,0,-0.1,804.6000000000006
2023-08-03,101-103F,NO,0.0126942509190493,0.445,0.5900000000000001,0.328194346645284,0.24131937253329716,10,5.9,0,1,3.3999999999999986,808.0000000000006
2023-08-03,103-105F,NO,0.011668016569308937,0.41,0.62,0.29914874459054264,0.2412489875730183,10,6.2,1,0,-6.2,801.8000000000005
2023-08-04,103-105F,NO,0.011738386792580324,0.655,0.69,0.22908330028290025,0.23862843779468781,10,6.8999999999999995,0,1,2.3999999999999995,804.2000000000005
2023-08-04,105-107F,NO,0.010751127812824612,0.61,0.78,0.14000145113407303,0.23333575189012182,10,7.800000000000001,1,0,-7.800000000000001,796.4000000000005
2023-08-05,103-105F,NO,0.011673458488498656,0.415,0.72,0.19914368360569623,0.23707581381630508,10,7.199999999999999,0,1,2.0999999999999996,798.5000000000006
