date,AWND,PRCP,SNOW,SNWD,TMAX,TMIN
1998-07-14,6.9345016,0.0,,,87.08000000000001,69.08
1998-07-15,8.7240504,0.03937007874015748,,,86.0,68.0
1998-07-16,6.9345016,0.0,,,82.94,66.92
1998-07-17,6.039727200000001,0.0,,,77.0,64.94
1998-07-18,5.59234,0.0,,,82.04,64.94
1998-07-19,9.171437599999999,0.11811023622047245,,,89.06,68.0
1998-07-20,9.171437599999999,0.42913385826771655,,,89.06,68.0
1998-07-21,10.066212,0.0,,,89.96000000000001,69.98
1998-07-22,6.2634208,0.01968503937007874,,,78.98,69.08
1998-07-23,9.3951312,0.0,,,77.0,62.059999999999995
1998-07-24,6.4871144,0.0,,,75.92,57.92
1998-07-25,6.2634208,0.0,,,77.0,57.92
1998-07-26,6.710808,0.0,,,77.0,55.94
1998-07-27,9.6188248,0.0,,,84.02,64.04
1998-07-28,10.289905599999999,0.0,,,87.08000000000001,64.94
1998-07-29,5.8160336,0.0,,,82.94,62.959999999999994
1998-07-30,8.0529696,0.0,,,75.02,64.94
1998-07-31,10.066212,0.0,,,75.02,57.02
1998-08-01,6.710808,0.0,,,78.98,55.94
1998-08-02,6.2634208,0.0,,,80.96,64.04
1998-08-03,8.0529696,0.11811023622047245,,,78.08,66.92
1998-08-04,6.9345016,0.05118110236220473,,,75.02,69.98
1998-08-05,11.18468,0.46850393700787407,,,73.94,69.98
1998-08-06,9.3951312,0.07086614173228346,,,80.96,71.96
1998-08-07,,0.16929133858267717,,0.0,,
1998-08-08,6.9345016,0.0,,,80.06,69.98
1998-08-09,5.1449527999999995,0.0,,,80.96,69.08
1998-08-10,7.3818888,0.0,,,80.96,64.04
1998-08-11,12.5268416,0.0,,,75.02,64.04
1998-08-12,7.6055824,0.0,,,75.02,60.980000000000004
1998-08-13,5.3686464,0.0,,,77.0,60.08
1998-08-14,6.039727200000001,0.07086614173228346,,,82.94,62.059999999999995
1998-08-15,10.289905599999999,0.0,,,75.92,64.94
1998-08-16,6.2634208,0.0,,,78.98,57.92
1998-08-17,6.9345016,0.0,,,80.96,66.92
1998-08-18,11.6320672,0.0,,,73.94,64.94
1998-08-19,,0.0,,0.0,,
1998-08-20,,0.05118110236220473,,0.0,,
1998-08-21,5.59234,0.0,,,87.08000000000001,69.08
1998-08-22,5.8160336,0.0,,,78.98,66.02
1998-08-23,12.303148,0.0,,,91.94,71.96
1998-08-24,6.9345016,1.4409448818897639,,,86.0,68.0
1998-08-25,7.6055824,0.5905511811023623,,,82.04,66.02
1998-08-26,5.59234,0.0,,0.0,80.06,62.059999999999995
1998-08-27,6.710808,0.0,,,80.96,62.959999999999994
1998-08-28,6.710808,0.20078740157480315,,,75.02,66.92
1998-08-29,8.0529696,0.0,,,84.02,64.04
1998-08-30,5.59234,0.0,,,78.08,59.0
1998-08-31,5.59234,0.0,,,75.02,57.92
1998-09-01,7.6055824,0.2283464566929134,,,78.98,57.92
1998-09-02,6.9345016,0.0,,,71.96,55.94
1998-09-03,6.4871144,0.0,,,73.04,55.04
1998-09-04,4.6975656,0.0,,0.0,75.02,55.04
1998-09-05,7.158195200000001,0.0,,,82.04,55.04
1998-09-06,6.9345016,0.05118110236220473,,,89.06,69.08
1998-09-07,11.18468,0.5511811023622047,,,73.04,60.980000000000004
1998-09-08,12.079454400000001,0.0,,,66.02,53.06
1998-09-09,6.2634208,0.0,,,68.0,51.98
1998-09-10,8.0529696,0.0,,,78.08,51.98
1998-09-11,8.947744,0.0,,,82.94,60.980000000000004
1998-09-12,7.6055824,0.0,,,82.04,62.959999999999994
1998-09-13,5.1449527999999995,0.011811023622047244,,,87.08000000000001,60.980000000000004
1998-09-14,7.829276,0.9606299212598425,,,77.0,66.92
1998-09-15,10.7372928,0.07874015748031496,,,69.98,64.94
1998-09-16,7.3818888,0.0,,,71.96,57.02
1998-09-17,2.9080168,0.011811023622047244,,,73.94,53.96
1998-09-18,3.8027912,0.011811023622047244,,,75.02,51.98
1998-09-19,6.039727200000001,0.0,,,80.96,60.980000000000004
1998-09-20,6.9345016,0.01968503937007874,,,82.04,64.94
1998-09-21,8.5003568,0.011811023622047244,,,64.94,53.96
1998-09-22,9.171437599999999,0.011811023622047244,,,64.04,50.0
1998-09-23,7.158195200000001,0.0,,,64.94,44.96
1998-09-24,4.473872,0.01968503937007874,,,64.04,51.08
1998-09-25,7.158195200000001,0.01968503937007874,,,78.08,51.08
1998-09-26,14.316390400000001,0.0,,,87.98,69.98
1998-09-27,8.947744,0.0,,,78.98,57.92
1998-09-28,7.3818888,0.0,,,69.98,51.98
1998-09-29,6.4871144,0.011811023622047244,,,77.0,57.92
1998-09-30,10.066212,0.0,,0.0,69.08,50.0
1998-10-01,8.7240504,0.0,,0.0,59.0,42.08
1998-10-02,7.829276,0.14960629921259844,,,57.92,42.08
1998-10-03,14.9874712,0.4488188976377953,,,57.02,51.08
1998-10-04,16.3296328,0.0,,,60.980000000000004,55.04
1998-10-05,15.8822456,0.8818897637795275,,,66.02,57.02
1998-10-06,8.947744,0.20866141732283466,,,69.98,53.06
1998-10-07,7.6055824,0.0,,,59.0,48.92
1998-10-08,7.6055824,0.0,,,59.0,44.06
1998-10-09,4.6975656,0.0,,,60.08,41.0
1998-10-10,5.1449527999999995,0.011811023622047244,,,64.04,44.96
1998-10-11,4.473872,0.011811023622047244,,,64.04,42.08
1998-10-12,8.5003568,0.0,,,66.02,42.08
1998-10-13,8.5003568,0.0,,,51.98,35.96
1998-10-14,5.1449527999999995,0.0,,,51.98,35.96
1998-10-15,10.7372928,0.0,,,62.059999999999995,41.0
1998-10-16,11.4083736,0.0,,,71.96,57.02
1998-10-17,13.8690032,1.0984251968503937,,,69.98,60.980000000000004
1998-10-18,14.540084,0.1889763779527559,,,64.04,44.96
1998-10-19,8.2766632,0.0,,,60.980000000000004,37.94
1998-10-20,8.2766632,0.0,,,55.94,37.04
1998-10-21,10.289905599999999,0.01968503937007874,,,50.0,37.94
1998-10-22,7.158195200000001,0.0,,,55.04,33.08
1998-10-23,10.289905599999999,0.0,,,64.94,42.980000000000004
1998-10-24,10.066212,0.0,,,66.02,42.980000000000004
1998-10-25,5.3686464,0.0,,,66.92,46.04
1998-10-26,5.1449527999999995,0.0,,,73.04,51.08
1998-10-27,6.9345016,0.12992125984251968,,,62.959999999999994,55.04
1998-10-28,8.5003568,0.0,,,60.980000000000004,39.92
1998-10-29,11.18468,0.46850393700787407,,,57.02,50.0
1998-10-30,6.4871144,0.05118110236220473,,,57.92,53.96
1998-10-31,8.2766632,0.0,,,55.94,51.98
1998-11-01,14.316390400000001,0.0,,,53.06,50.0
1998-11-02,18.342875199999998,0.0,,,50.0,41.0
1998-11-03,18.7902624,0.03149606299212599,,,44.06,35.96
1998-11-04,10.066212,0.1811023622047244,,,41.0,30.02
1998-11-05,8.947744,0.0,,,42.08,30.02
1998-11-06,7.6055824,0.0,,,44.06,28.04
1998-11-07,6.4871144,0.0,,,44.06,26.060000000000002
1998-11-08,4.473872,0.05905511811023623,,,39.02,32.0
1998-11-09,8.7240504,0.40944881889763785,,,48.02,33.08
1998-11-11,23.7115216,0.0,,0.0,60.08,33.08
1998-11-12,6.4871144,0.0,,,44.96,28.94
1998-11-13,6.9345016,0.0,,,48.92,23.0
1998-11-14,12.079454400000001,0.0,,,55.04,37.94
1998-11-15,8.5003568,0.0,,,44.06,33.98
1998-11-16,10.289905599999999,0.0,,,51.08,37.94
1998-11-17,6.2634208,0.0,,,44.96,33.08
1998-11-18,12.9742288,0.0,,0.0,53.96,35.06
1998-11-19,15.2111648,0.0,,,53.96,33.08
1998-11-20,10.7372928,0.0,,0.0,33.08,30.02
1998-11-21,8.947744,0.0,,,41.0,26.060000000000002
1998-11-22,17.2244072,0.0,,,55.94,39.02
1998-11-23,16.3296328,0.0,,,57.92,42.08
1998-11-24,9.171437599999999,0.0,,,51.98,33.98
1998-11-25,8.7240504,0.0,,,53.06,42.980000000000004
1998-11-26,10.066212,0.0,,,60.08,35.96
1998-11-27,4.6975656,0.0,,,64.94,28.94
1998-11-28,7.3818888,0.0,,,64.94,44.96
1998-11-29,12.7505352,0.0,,,66.02,50.0
1998-11-30,14.0926968,0.1811023622047244,,,64.04,37.04
1998-12-01,12.7505352,0.0,,,55.94,35.06
1998-12-02,12.303148,0.0,,,60.08,48.92
1998-12-03,9.3951312,0.0,,,64.94,48.02
1998-12-04,4.473872,0.0,,,55.04,46.04
1998-12-05,5.8160336,0.011811023622047244,,,60.980000000000004,44.96
1998-12-06,9.842518400000001,0.8700787401574804,,,57.02,33.08
1998-12-07,6.710808,0.0,,,39.02,33.08
1998-12-08,7.6055824,0.0,,,42.08,26.96
1998-12-09,9.3951312,0.0,,,48.02,30.02
1998-12-10,7.829276,0.0,,,35.96,30.02
1998-12-11,10.289905599999999,0.0,,,48.02,28.04
1998-12-12,8.5003568,0.0,,,46.94,28.04
1998-12-13,8.0529696,0.0,,,44.06,28.94
1998-12-14,9.171437599999999,0.0,,,48.02,21.92
1998-12-15,10.5135992,0.0,,,48.92,33.98
1998-12-16,7.3818888,0.0,,,39.02,30.02
1998-12-17,8.2766632,0.0,,,33.98,21.02
1998-12-18,13.197922400000001,0.01968503937007874,,,48.02,26.060000000000002
1998-12-19,8.0529696,0.0,,,37.04,26.96
1998-12-20,6.2634208,0.011811023622047244,,,35.06,26.96
1998-12-21,11.4083736,0.0,,,30.92,6.979999999999997
1998-12-22,13.8690032,0.0,,,10.940000000000001,1.9400000000000048
1998-12-23,11.18468,0.0,,,21.92,8.059999999999999
1998-12-24,9.3951312,0.0,,,24.08,8.059999999999999
1998-12-25,13.8690032,0.0,,,32.0,15.979999999999997
1998-12-26,9.842518400000001,0.0,,,30.02,17.06
1998-12-27,11.18468,0.0,,,41.0,24.08
1998-12-28,8.0529696,0.0,,,37.94,14.0
1998-12-29,14.316390400000001,0.0,,,37.04,3.0199999999999996
1998-12-30,8.947744,0.0,,,8.96,-4.0
1998-12-31,9.842518400000001,0.0,,,12.020000000000003,6.080000000000002
1999-01-01,13.197922400000001,0.0,,,21.02,1.0400000000000027
1999-01-02,27.514312800000003,0.0,,,24.08,19.04
1999-01-03,14.0926968,0.0,,,24.98,5.0
1999-01-04,10.960986400000001,0.0,,,6.979999999999997,-9.040000000000006
1999-01-05,10.5135992,0.0,,,12.020000000000003,-16.959999999999994
1999-01-06,11.4083736,0.0,,,14.0,-0.04000000000000625
1999-01-07,8.0529696,0.0,,,3.919999999999998,-9.040000000000006
1999-01-08,8.5003568,0.0,,,17.96,3.0199999999999996
1999-01-09,10.289905599999999,0.0,,,10.940000000000001,-5.980000000000004
1999-01-10,12.079454400000001,0.0,,,8.059999999999999,-5.980000000000004
1999-01-11,6.4871144,0.0,,,14.0,-7.059999999999995
1999-01-12,12.079454400000001,0.0,,,24.98,8.059999999999999
1999-01-13,20.132424,0.0,,,21.92,15.079999999999998
1999-01-14,9.6188248,0.0,,,17.96,15.079999999999998
1999-01-15,8.0529696,0.0,,,26.96,14.0
1999-01-16,11.18468,0.2992125984251969,,,39.92,26.96
1999-01-17,8.947744,0.33858267716535434,,,37.94,15.979999999999997
1999-01-18,15.434858400000001,0.011811023622047244,,,35.06,19.939999999999998
1999-01-19,9.842518400000001,0.0,,,30.92,17.06
1999-01-20,4.921259200000001,0.0,,,33.08,12.020000000000003
1999-01-21,12.7505352,0.31102362204724415,,,35.96,24.08
1999-01-22,9.3951312,0.7913385826771655,,,37.94,35.06
1999-01-23,12.303148,0.6692913385826772,,,35.96,32.0
1999-01-24,6.710808,0.11023622047244094,,,33.08,30.02
1999-01-25,8.5003568,0.0,,,32.0,14.0
1999-01-26,8.7240504,0.0984251968503937,,,37.04,12.920000000000002
1999-01-27,12.303148,0.0,,,44.06,33.98
1999-01-28,8.0529696,0.0,,,33.98,30.92
1999-01-29,6.2634208,0.0,,,35.06,24.98
1999-01-30,9.171437599999999,0.0,,,39.02,19.939999999999998
1999-01-31,12.7505352,0.0,,,37.04,30.92
1999-02-01,8.5003568,0.01968503937007874,,,37.94,33.98
1999-02-02,10.5135992,0.0984251968503937,,,39.92,33.98
1999-02-03,15.658552,0.0,,,46.04,35.06
1999-02-04,11.8557608,0.0,,,39.02,17.06
1999-02-05,10.5135992,0.07874015748031496,,,39.02,17.06
1999-02-06,7.3818888,0.0,,,42.980000000000004,28.94
1999-02-07,9.171437599999999,0.0,,,33.98,30.92
1999-02-08,10.960986400000001,0.0,,,44.96,24.98
1999-02-09,10.960986400000001,0.0,,,51.08,33.08
1999-02-10,11.6320672,0.0,,,46.94,30.92
1999-02-11,15.8822456,0.6614173228346457,,,66.92,28.04
1999-02-12,17.0007136,0.0,,,28.94,14.0
1999-02-13,9.171437599999999,0.0,,,32.0,14.0
1999-02-14,11.6320672,0.0,,,46.04,21.02
1999-02-15,9.6188248,0.0,,,51.08,33.08
1999-02-16,8.947744,0.01968503937007874,,,42.980000000000004,32.0
1999-02-17,8.2766632,0.011811023622047244,,,32.0,19.939999999999998
1999-02-18,8.2766632,0.0,,,30.02,19.939999999999998
1999-02-19,9.3951312,0.0,,,30.92,23.0
1999-02-20,13.6453096,0.011811023622047244,,,28.94,17.96
1999-02-21,13.421616,0.0,,,30.92,21.02
1999-02-22,9.3951312,0.0,,,28.94,21.02
1999-02-23,12.9742288,0.0,,,32.0,26.96
1999-02-24,7.3818888,0.14173228346456693,,,33.98,19.939999999999998
1999-02-25,3.8027912,0.0,,,37.04,23.0
1999-02-26,10.960986400000001,0.01968503937007874,,,39.02,26.96
1999-02-27,8.5003568,0.0,,,42.980000000000004,37.04
1999-02-28,14.0926968,0.01968503937007874,,,39.92,33.98
1999-03-01,8.2766632,0.0,,,37.94,30.02
1999-03-02,10.289905599999999,0.14960629921259844,,,41.0,30.92
1999-03-03,14.316390400000001,0.0,,,33.98,26.060000000000002
1999-03-04,8.5003568,0.0,,,32.0,19.04
1999-03-05,18.1191816,0.011811023622047244,,,32.0,26.96
1999-03-06,21.4745856,0.0,,,26.96,21.92
1999-03-07,8.0529696,0.011811023622047244,,,26.060000000000002,14.0
1999-03-08,19.9087304,0.0,,,30.02,24.98
1999-03-09,19.461343199999998,0.0,,,28.94,26.96
1999-03-10,13.197922400000001,0.0,,,32.0,24.98
1999-03-11,8.947744,0.0,,,33.08,21.02
1999-03-12,7.3818888,0.0,,,35.06,17.96
1999-03-13,6.039727200000001,0.0,,,35.06,17.96
1999-03-14,11.18468,0.0,,,37.04,26.96
1999-03-15,8.0529696,0.0,,,42.980000000000004,21.02
1999-03-16,10.289905599999999,0.0,,,53.06,33.08
1999-03-17,17.895488,0.0,,,60.08,35.96
1999-03-18,14.0926968,0.0,,,42.980000000000004,30.92
1999-03-19,6.2634208,0.0,,,39.92,24.98
1999-03-20,8.7240504,0.0,,,53.06,24.08
1999-03-21,12.7505352,0.0,,,42.08,30.02
1999-03-22,8.5003568,0.0,,,39.02,24.98
1999-03-23,9.3951312,0.0,,,53.96,24.98
1999-03-24,10.7372928,0.0,,0.0,39.02,28.94
1999-03-25,11.4083736,0.0,,,35.06,24.98
1999-03-26,4.921259200000001,0.0,,,39.92,24.08
1999-03-27,6.4871144,0.0,,,48.02,23.0
1999-03-28,11.4083736,0.0,,,53.96,33.98
1999-03-29,9.3951312,0.0,,,60.980000000000004,35.06
1999-03-30,12.9742288,0.0,,,71.96,33.08
1999-03-31,15.434858400000001,0.0,,,73.04,44.96
1999-04-01,8.947744,0.0,,,57.02,48.92
1999-04-02,10.066212,0.0,,,66.02,48.92
1999-04-03,7.6055824,0.0,,,66.02,39.02
1999-04-04,7.6055824,0.3582677165354331,,,62.959999999999994,39.02
1999-04-05,12.9742288,0.05905511811023623,,,48.02,39.02
1999-04-06,15.2111648,0.11811023622047245,,,53.06,44.06
1999-04-07,10.5135992,0.0,,,75.92,37.94
1999-04-08,13.421616,0.8818897637795275,,,55.94,41.0
1999-04-09,19.9087304,1.0196850393700787,,,46.94,39.02
1999-04-10,14.316390400000001,0.01968503937007874,,,48.02,35.96
1999-04-11,11.6320672,0.2283464566929134,,,42.980000000000004,37.04
1999-04-12,5.59234,0.0,,,55.04,33.08
1999-04-13,4.6975656,0.0,,,53.96,33.08
1999-04-14,3.5790976000000003,0.0,,,57.02,33.08
1999-04-15,10.5135992,0.07874015748031496,,,50.0,41.0
1999-04-16,17.895488,0.0984251968503937,,,48.02,39.02
1999-04-17,6.710808,0.0,,,44.06,37.04
1999-04-18,5.3686464,0.01968503937007874,,,44.96,37.94
1999-04-19,3.355404,0.0,,,48.02,33.08
1999-04-20,8.2766632,0.07086614173228346,,,50.0,30.92
1999-04-21,11.8557608,0.4015748031496063,,,53.06,42.08
1999-04-22,17.895488,0.7716535433070867,,,46.04,41.0
1999-04-23,22.36936,1.299212598425197,,,44.96,39.02
1999-04-24,5.1449527999999995,0.0,,,50.0,33.98
1999-04-25,5.1449527999999995,0.0,,,57.02,30.02
1999-04-26,5.8160336,0.0,,,62.059999999999995,35.06
1999-04-27,15.434858400000001,0.0,,,55.04,44.06
1999-04-28,17.6717944,0.0,,,51.08,41.0
1999-04-29,13.8690032,0.0,,,55.94,42.08
1999-04-30,6.4871144,0.0,,,62.059999999999995,35.96
1999-05-01,5.59234,0.0,,,64.04,39.02
1999-05-02,4.921259200000001,0.0,,,66.92,39.02
1999-05-03,9.3951312,0.0,,,71.06,51.98
1999-05-04,14.540084,0.0,,,69.08,51.08
1999-05-05,12.9742288,0.01968503937007874,,,66.92,51.98
1999-05-06,12.303148,0.5118110236220472,,,62.959999999999994,51.98
1999-05-07,16.77702,0.0,,,57.92,51.98
1999-05-08,9.842518400000001,0.0,,,59.0,50.0
1999-05-09,6.710808,0.0,,,55.04,39.92
1999-05-10,8.0529696,0.0,,,57.92,39.02
1999-05-11,9.3951312,0.14960629921259844,,,60.980000000000004,48.02
1999-05-12,14.316390400000001,0.1811023622047244,,,55.94,46.94
1999-05-13,13.6453096,0.0,,,53.06,42.980000000000004
1999-05-14,10.289905599999999,0.0,,,57.02,39.92
1999-05-15,6.039727200000001,0.05118110236220473,,,60.980000000000004,48.02
1999-05-16,8.2766632,0.2519685039370079,,,73.94,48.92
1999-05-17,12.079454400000001,0.5511811023622047,,,75.92,57.02
1999-05-18,8.7240504,0.4015748031496063,,,66.92,48.02
1999-05-19,6.710808,0.0,,,66.92,44.96
1999-05-20,9.3951312,0.0,,,71.06,50.0
1999-05-21,7.829276,0.27165354330708663,,,75.02,55.04
1999-05-22,12.079454400000001,0.0,,,60.08,48.02
1999-05-23,9.171437599999999,0.46062992125984253,,,68.0,48.02
1999-05-24,13.197922400000001,0.0,,,55.04,46.94
1999-05-25,13.6453096,0.011811023622047244,,,64.94,44.96
1999-05-26,8.7240504,0.0,,,68.0,48.02
1999-05-27,8.5003568,0.0,,,80.06,51.98
1999-05-28,7.3818888,0.0,,,75.92,60.980000000000004
1999-05-29,8.7240504,0.0,,,84.02,62.059999999999995
1999-05-30,8.7240504,0.0,,,78.98,59.0
1999-05-31,6.9345016,0.2795275590551181,,,75.92,59.0
1999-06-01,9.842518400000001,0.8897637795275591,,,64.94,48.92
1999-06-02,6.710808,0.011811023622047244,,,64.04,51.08
1999-06-03,6.9345016,0.0,,,62.059999999999995,46.04
1999-06-04,9.171437599999999,0.03149606299212599,,,66.92,44.06
1999-06-05,8.7240504,0.0,,,87.08000000000001,57.92
1999-06-06,10.066212,0.3188976377952756,,,87.08000000000001,64.94
1999-06-07,11.18468,0.0,,,84.91999999999999,62.959999999999994
1999-06-08,6.710808,0.0,,,80.96,64.94
1999-06-09,5.8160336,0.0,,,84.02,66.92
1999-06-10,6.4871144,0.05905511811023623,,,86.0,66.02
1999-06-11,9.842518400000001,0.05905511811023623,,,86.0,66.92
1999-06-12,5.8160336,0.0,,,78.08,66.02
1999-06-13,8.5003568,1.9291338582677167,,,69.08,57.02
1999-06-14,8.5003568,0.03149606299212599,,,69.08,53.06
1999-06-15,5.8160336,0.0,,,62.059999999999995,48.92
1999-06-16,6.710808,0.03149606299212599,,,64.04,48.92
1999-06-17,7.6055824,0.0,,,62.959999999999994,46.94
1999-06-18,6.4871144,0.0,,,68.0,48.02
1999-06-19,7.158195200000001,0.0,,,69.98,57.02
1999-06-20,4.2501784,0.0,,,73.04,55.94
1999-06-21,5.59234,0.0,,,75.92,57.02
1999-06-22,8.0529696,0.0905511811023622,,,80.06,66.02
1999-06-23,8.5003568,0.1811023622047244,,,80.96,66.92
1999-06-24,5.59234,0.0,,,80.96,66.92
1999-06-25,4.0264848,0.0,,,86.0,62.959999999999994
1999-06-26,4.6975656,0.011811023622047244,,,80.96,64.94
1999-06-27,6.710808,0.0,,,82.94,69.98
1999-06-28,7.829276,0.33858267716535434,,,75.02,60.08
1999-06-29,9.3951312,0.0,,,69.08,55.04
1999-06-30,9.3951312,0.0,,,73.04,57.92
1999-07-01,8.0529696,0.01968503937007874,,,78.98,64.94
1999-07-02,8.2766632,0.0,,,82.04,66.02
1999-07-03,11.8557608,0.011811023622047244,,,89.96000000000001,73.04
1999-07-04,13.197922400000001,0.0,,,,
1999-07-05,14.0926968,0.0,,,93.91999999999999,78.98
1999-07-06,9.3951312,0.0,,,84.02,66.92
1999-07-07,8.2766632,0.0,,,86.0,62.959999999999994
1999-07-08,9.6188248,0.0,,,84.91999999999999,64.04
1999-07-09,12.303148,0.16141732283464566,,,86.0,60.980000000000004
1999-07-10,9.842518400000001,0.0,,,73.04,57.02
1999-07-11,5.59234,0.0,,,80.06,53.96
