date,bucket_label,bucket_low,bucket_high,model_prob,market_price,actual_outcome,bid_price,ask_price,volume
2022-02-07,35-39 F,35,39,0.4171765644320474,0.39146569709980794,0,0.37689511121060915,0.40603628298900674,44
2022-02-08,25-29 F,25,29,0.05160102710173309,0.07119835279043091,0,0.047488378467974234,0.09490832711288757,12
2022-02-08,30-34 F,30,34,0.3159993039085323,0.27544384987884196,0,0.2583438324765553,0.29254386728112863,29
2022-02-08,35-39 F,35,39,0.4582364121546477,0.40076087445445285,1,0.38721678475831905,0.41430496415058665,52
2022-02-09,30-34 F,30,34,0.10484211878261059,0.08776634664566281,0,0.06538739961522808,0.11014529367609754,10
2022-02-09,35-39 F,35,39,0.42305211827944356,0.42153082164722844,1,0.4071071246042145,0.4359545186902424,29
2022-02-09,40-44 F,40,44,0.3845123559011814,0.3043100067301567,0,0.28892281562768624,0.3196971978326271,30
2022-02-10,30-34 F,30,34,0.05902802657786585,0.10057574771715963,0,0.07705144838160627,0.12410004705271299,18
2022-02-10,35-39 F,35,39,0.32965830218337866,0.4522774152235849,1,0.43551887277816936,0.4690359576690004,29
2022-02-10,40-44 F,40,44,0.44764592750272125,0.4655733260475546,0,0.4517644742351226,0.47938217785998655,33
2022-02-11,30-34 F,30,34,0.07489322017273417,0.07590061223527776,0,0.05277294273959611,0.09902828173095941,11
2022-02-11,35-39 F,35,39,0.39104838476829995,0.5633029813692245,0,0.548079190988432,0.578526771750017,41
2022-02-11,40-44 F,40,44,0.4280313610748402,0.3666435560437962,1,0.35234434007066723,0.3809427720169252,27
2022-02-12,30-34 F,30,34,0.07814809347429577,0.2533323281317096,0,0.23028603046856697,0.2763786257948522,8
2022-02-12,35-39 F,35,39,0.41289167892456874,0.3482278160961566,1,0.3335501080692708,0.3629055241230424,41
2022-02-12,40-44 F,40,44,0.4206156083866742,0.3598849954623784,0,0.34540038567204523,0.37436960525271157,46
2022-02-13,30-34 F,30,34,0.06891825985782808,0.0809497627759247,0,0.057672719272370394,0.104226806279479,8
2022-02-13,35-39 F,35,39,0.42595187427949477,0.35407870057162616,0,0.3397274974286135,0.3684299037146388,53
2022-02-13,40-44 F,40,44,0.4304944857317801,0.4698480194523006,1,0.4556103815955951,0.4840856573090061,45
2022-02-14,30-34 F,30,34,0.20037337665213453,0.2947285863098375,1,0.2747379207261409,0.3147192518935341,21
2022-02-14,35-39 F,35,39,0.47137227169160856,0.43383821952323215,0,0.4206225263155224,0.4470539127309419,55
2022-02-14,40-44 F,40,44,0.2695581430174012,0.14200393031385186,0,0.12374288388928689,0.16026497673841683,33
2022-02-15,30-34 F,30,34,0.0975832509453805,0.049633249109078674,0,0.027072830382713183,0.07219366783544416,9
2022-02-15,35-39 F,35,39,0.4082301209464767,0.4178537714834286,1,0.40305952450709054,0.4326480184597667,35
2022-02-15,40-44 F,40,44,0.3956923282889956,0.4368474350136955,0,0.4217397432209204,0.4519551268064706,42
2022-02-16,30-34 F,30,34,0.028905114329994847,0.05549023528836218,0,0.03121286314661205,0.07976760743011231,10
2022-02-16,35-39 F,35,39,0.37135587240529216,0.3114769494807679,0,0.29576084629090016,0.3271930526706356,37
2022-02-16,40-44 F,40,44,0.5172368571857426,0.6820966911763016,1,0.6700276126059451,0.694165769746658,61
2022-02-17,35-39 F,35,39,0.08318877822355915,0.2236160456190155,0,0.20069576507460446,0.24653632616342652,6
2022-02-17,40-44 F,40,44,0.5243837631025667,0.5760138390693785,0,0.5641234331469427,0.5879042449918144,57
2022-02-17,45-49 F,45,49,0.3642909326369206,0.4737814572395085,1,0.4578887305554315,0.48967418392358547,29
2022-02-18,35-39 F,35,39,0.1709262260874667,0.2556001850354337,1,0.23487334068762036,0.27632702938324705,16
2022-02-18,40-44 F,40,44,0.533865809929714,0.39316665101586484,0,0.3815132962641077,0.404820005767622,65
2022-02-18,45-49 F,45,49,0.26647372564437655,0.3866622898120588,0,0.36832413295316824,0.40500044667094937,25
2022-02-19,30-34 F,30,34,0.12439155989482858,0.1303191423284106,0,0.10842893132578132,0.15220935333103988,12
2022-02-19,35-39 F,35,39,0.44532793187152697,0.47605316778667156,0,0.46218636608345975,0.48991996948988337,44
2022-02-19,40-44 F,40,44,0.35682387202432597,0.3542082921767985,1,0.33812888897740667,0.37028769537619033,38
2022-02-20,35-39 F,35,39,0.15642379912037124,0.1857516588081191,0,0.1646622537861284,0.20684106383010983,11
2022-02-20,40-44 F,40,44,0.44786801306254875,0.37267763015636035,1,0.35887433048292405,0.38648092982979665,55
2022-02-20,45-49 F,45,49,0.3219925488741664,0.2431344651673229,0,0.22618427888917705,0.2600846514454687,26
2022-02-21,30-34 F,30,34,0.006851201724735832,0.04717492296616338,0,0.022346203009281775,0.07200364292304498,6
2022-02-21,35-39 F,35,39,0.1834895549996614,0.17492712620329678,0,0.1545143650782883,0.19533988732830526,14
2022-02-21,40-44 F,40,44,0.570950359617499,0.48813097382394904,0,0.4774047328143865,0.4988572148335116,57
2022-02-22,30-34 F,30,34,0.017507707809169694,0.01,0,0.01,0.03456230730477076,4
2022-02-22,35-39 F,35,39,0.22062637485377443,0.23774476771251218,1,0.21826042708385654,0.2572291083411678,17
2022-02-22,40-44 F,40,44,0.5132515922743865,0.49124745650225504,0,0.47907874630911473,0.5034161666953954,54
2022-02-23,35-39 F,35,39,0.05040699729494168,0.01,0,0.01,0.03373982506762646,10
2022-02-23,40-44 F,40,44,0.3878195838764444,0.4339441409209057,1,0.41863963051781683,0.4492486513239946,39
2022-02-23,45-49 F,45,49,0.4683876546959663,0.4932876670594492,0,0.4799973584268484,0.5065779756920501,37
2022-02-24,35-39 F,35,39,0.043164899743387324,0.01,0,0.01,0.03392087750641532,8
2022-02-24,40-44 F,40,44,0.28563387277703606,0.3019109636464139,1,0.2840518104658398,0.31977011682698797,24
2022-02-24,45-49 F,45,49,0.4636924040284303,0.5986637348342355,0,0.5852560449349463,0.6120714247335247,53
2022-02-25,35-39 F,35,39,0.034635359490003785,0.10516654004595982,0,0.08103242403320991,0.12930065605870972,5
2022-02-25,40-44 F,40,44,0.27188554789749986,0.39373547407907244,1,0.37553261277650996,0.41193833538163493,26
2022-02-25,45-49 F,45,49,0.4801907276206735,0.5233035311154461,0,0.510308299305963,0.5362987629249293,43
2022-02-26,35-39 F,35,39,0.151029501310239,0.22512370511277033,0,0.20389944264552629,0.24634796758001437,16
2022-02-26,40-44 F,40,44,0.46218688208585873,0.6149402133234692,0,0.6014948853756156,0.6283855412713227,36
2022-02-26,45-49 F,45,49,0.32304711076312664,0.27099570523338046,0,0.25407188300245864,0.28791952746430227,26
2022-02-27,35-39 F,35,39,0.06386048800014116,0.024890457298965475,0,0.01,0.04829394509896195,5
2022-02-27,40-44 F,40,44,0.4069816981016574,0.3608399916561908,1,0.34601453410873223,0.37566544920364936,34
2022-02-27,45-49 F,45,49,0.4425912815048184,0.5030225795708789,0,0.48908736160849936,0.5169577975332584,56
2022-02-28,35-39 F,35,39,0.021126494930380938,0.01,0,0.01,0.03447183762674048,13
2022-02-28,40-44 F,40,44,0.2656620479695558,0.3091308633599506,1,0.2907724145591895,0.3274893121607117,24
2022-02-28,45-49 F,45,49,0.5294745891972891,0.39927119416663603,0,0.38750805889656825,0.4110343294367038,43
2022-03-01,40-44 F,40,44,0.13083643817483337,0.13468323390774392,0,0.11295414486211475,0.1564123229533731,11
2022-03-01,45-49 F,45,49,0.5294335732542468,0.5241471893624614,0,0.5123830286938176,0.5359113500311052,54
2022-03-01,50-54 F,50,54,0.3100124725226219,0.21313117654162533,1,0.19588148835469088,0.2303808647285598,28
2022-03-02,35-39 F,35,39,0.0227725278895958,0.10327595262675104,0,0.07884526582399094,0.12770663942951116,7
2022-03-02,40-44 F,40,44,0.33610926265986907,0.28995791309801716,1,0.2733606446645139,0.30655518153152045,38
2022-03-02,45-49 F,45,49,0.5397969642723528,0.34206540426216964,0,0.3305603283689785,0.3535704801553608,51
2022-03-03,35-39 F,35,39,0.03228001123594267,0.01,0,0.01,0.03419299971910143,6
2022-03-03,40-44 F,40,44,0.2605540083157551,0.2674811913135871,0,0.248995041521481,0.2859673411056932,27
2022-03-03,45-49 F,45,49,0.48001673711810533,0.467562558286739,0,0.4545629767146916,0.4805621398587864,39
2022-03-04,35-39 F,35,39,0.06611777322976377,0.027109275303964286,0,0.01,0.05045633097322019,12
2022-03-04,40-44 F,40,44,0.3621470982563002,0.3275424432307305,1,0.311596120687138,0.343488765774323,34
2022-03-04,45-49 F,45,49,0.44140989039331546,0.537507004166431,0,0.523542251426264,0.5514717569065981,43
2022-03-05,35-39 F,35,39,0.06701863984197283,0.034372610000248716,0,0.011048075996298035,0.0576971440041994,10
2022-03-05,40-44 F,40,44,0.3411758688825585,0.34264933921772267,0,0.32617873593978663,0.3591199424956587,32
2022-03-05,45-49 F,45,49,0.4361805923264201,0.5702955773084427,0,0.5562000921166033,0.5843910625002822,54
2022-03-06,40-44 F,40,44,0.08643679671369547,0.01,1,0.01,0.032839080082157614,6
2022-03-06,45-49 F,45,49,0.3761609911114267,0.46766131456798105,0,0.4520653393457667,0.4832572897901954,40
2022-03-06,50-54 F,50,54,0.4114054207746307,0.4259547211793103,0,0.4112398566986761,0.4406695856599446,33
2022-03-07,40-44 F,40,44,0.026950506696834766,0.04680815360086166,0,0.022481916268282526,0.07113439093344079,7
2022-03-07,45-49 F,45,49,0.2761228068127881,0.28184810579033953,1,0.2637511759606592,0.29994503562001984,25
2022-03-07,50-54 F,50,54,0.5102841750533127,0.47207157931210336,0,0.45982868368843616,0.48431447493577057,41
2022-03-08,40-44 F,40,44,0.11573504071806502,0.09414504589459533,0,0.07203842191254695,0.1162516698766437,15
2022-03-08,45-49 F,45,49,0.4422732614374959,0.3639721641749113,1,0.35002899571084867,0.3779153326389739,38
2022-03-08,50-54 F,50,54,0.3673403907748435,0.4369088643832963,0,0.42109237415266737,0.4527253546139252,40
2022-03-09,40-44 F,40,44,0.037639919316273855,0.14609094802066994,0,0.12203194600357678,0.1701499500377631,7
2022-03-09,45-49 F,45,49,0.2708743049945574,0.1285766850822151,0,0.11034854270707903,0.14680482745735116,26
2022-03-09,50-54 F,50,54,0.46988284642700245,0.5895663913461371,0,0.5763134625068121,0.602819320185462,39
2022-03-10,40-44 F,40,44,0.054687168592768454,0.2503473269621146,0,0.2267145061769338,0.2739801477472954,16
2022-03-10,45-49 F,45,49,0.331308960645196,0.3416466552032142,0,0.32492937921934406,0.3583639311870843,37
2022-03-10,50-54 F,50,54,0.45678773544235335,0.6073496951603561,1,0.5937693885464149,0.6209300017742972,44
2022-03-11,40-44 F,40,44,0.081007137127178,0.1886407408195762,0,0.16566591924775567,0.21161556239139676,9
2022-03-11,45-49 F,45,49,0.4779671878840524,0.482425180867148,1,0.4693743605642493,0.49547600117004664,50
2022-03-11,50-54 F,50,54,0.39403084369312125,0.48156616517079714,0,0.4664169362631252,0.4967153940784691,26
2022-03-12,40-44 F,40,44,0.02187139970095792,0.01,0,0.01,0.03445321500747605,8
2022-03-12,45-49 F,45,49,0.2647929128777229,0.13240437912846134,0,0.11402420195040441,0.15078455630651827,30
2022-03-12,50-54 F,50,54,0.5254411501358939,0.5046738420268055,0,0.4928098707802029,0.5165378132734082,43
2022-03-13,45-49 F,45,49,0.06484541179168803,0.01,0,0.01,0.0333788647052078,10
2022-03-13,50-54 F,50,54,0.47006488522186374,0.4515901228051695,0,0.4383417449357161,0.46483850067462296,49
2022-03-13,55-59 F,55,59,0.41842360396756284,0.4741201131526363,0,0.4595807032518254,0.48865952305344723,34
2022-03-14,40-44 F,40,44,0.037204983595341426,0.24307376785533025,0,0.2190038924452138,0.2671436432654467,7
2022-03-14,45-49 F,45,49,0.26840459802095956,0.2731420727421186,0,0.2548521876926426,0.2914319577915946,28
2022-03-14,50-54 F,50,54,0.46944606413312706,0.4490478867394586,1,0.4357840383427868,0.46231173513613044,47
2022-03-15,45-49 F,45,49,0.05782148519611369,0.17814092428272876,0,0.1545864614126316,0.20169538715282592,9
2022-03-15,50-54 F,50,54,0.37187133726669663,0.34445632974026874,1,0.3287531131719362,0.3601595463086013,35
2022-03-15,55-59 F,55,59,0.4562191959250475,0.42650392664538417,0,0.4129094065435104,0.44009844674725795,48
2022-03-16,35-39 F,35,39,0.00862229192453146,0.08347656337632835,0,0.05869212067444163,0.10826100607821507,7
2022-03-16,40-44 F,40,44,0.19432478834912748,0.2960491959486602,0,0.27590731565738835,0.31619107623993203,24
2022-03-16,45-49 F,45,49,0.5605233058318733,0.4627530811205176,1,0.45176616376631445,0.47373999847472076,45
2022-03-17,45-49 F,45,49,0.08362090025315588,0.14066077466694693,0,0.11775129717327583,0.16357025216061805,14
2022-03-17,50-54 F,50,54,0.41371302440666596,0.3272279581986742,1,0.31257078380884085,0.3418851325885075,37
2022-03-17,55-59 F,55,59,0.4130150250734984,0.4622898736290395,0,0.447615249255877,0.47696449800220203,35
2022-03-18,45-49 F,45,49,0.1305660278243646,0.15665666960373403,0,0.13492082029934316,0.1783925189081249,12
2022-03-18,50-54 F,50,54,0.476511804599852,0.37642271848902775,1,0.36333551360402405,0.38950992337403145,55
2022-03-18,55-59 F,55,59,0.33889724592598036,0.2825497506825596,0,0.26602218183070914,0.2990773195344101,35
2022-03-19,45-49 F,45,49,0.13592097236592227,0.023244068656837494,1,0.01,0.044846044347689434,15
2022-03-19,50-54 F,50,54,0.5192801140325756,0.35272576140187784,0,0.3407077642526922,0.36474375855106345,58
2022-03-19,55-59 F,55,59,0.31106974889552175,0.4467862583587248,0,0.42956300208111287,0.4640095146363368,38
2022-03-20,45-49 F,45,49,0.05988500112784857,0.06902321302081174,0,0.04552033804900796,0.09252608799261552,9
2022-03-20,50-54 F,50,54,0.4619815690065256,0.4740057099234758,0,0.46055524914863893,0.48745617069831265,41
2022-03-20,55-59 F,55,59,0.4291478554181074,0.32129302164965035,1,0.30702171803510303,0.33556432526419766,35
2022-03-21,40-44 F,40,44,0.0472083419530676,0.1066694694748848,0,0.08284967802371149,0.13048926092605811,6
2022-03-21,45-49 F,45,49,0.3343450776313462,0.3500126980391607,0,0.3333713249799443,0.36665407109837705,29
2022-03-21,50-54 F,50,54,0.47345881635728937,0.39518899414808684,0,0.3820254645570191,0.4083525237391546,50
2022-03-22,45-49 F,45,49,0.07314702700818472,0.09362940575329477,0,0.0704580814284994,0.11680073007809015,11
2022-03-22,50-54 F,50,54,0.4178470544409077,0.4964623331565488,0,0.48190850951757147,0.5110161567955261,40
2022-03-22,55-59 F,55,59,0.4265800763914358,0.3765945901757815,1,0.3622590920855674,0.3909300882659956,35
2022-03-23,45-49 F,45,49,0.03807395204002095,0.04016123605688766,0,0.01611308485788818,0.06420938725588714,5
2022-03-23,50-54 F,50,54,0.2923494635167503,0.24342803927739443,1,0.22573677586531318,0.2611193026894757,26
2022-03-23,55-59 F,55,59,0.4816953232405462,0.3691624354926884,0,0.35620481857370206,0.38212005241167474,53
2022-03-24,50-54 F,50,54,0.10600110773869631,0.030049196632140868,0,0.01,0.05239916893867346,13
2022-03-24,55-59 F,55,59,0.4669297254201581,0.6775202906071494,0,0.6641935337426533,0.6908470474716454,49
