date,ticker,bucket,threshold_low,threshold_high,direction,market_prob,actual_outcome,bid_price,ask_price,volume,actual_tmax
2023-01-07,KXHIGHNY-23JAN07-T35to44,35-44F,35.0,45.0,between,0.02,0,0.01,0.05089450493426256,58,52.11764116549887
2023-01-07,KXHIGHNY-23JAN07-T45to54,45-54F,45.0,55.0,between,0.5189763925498962,1,0.4945218293192397,0.5434309557805528,189,52.11764116549887
2023-01-07,KXHIGHNY-23JAN07-T55to64,55-64F,55.0,65.0,between,0.23143568902446926,0,0.20432467715223576,0.2585467008967028,162,52.11764116549887
2023-01-07,KXHIGHNY-23JAN07-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.045062455540113455,46,52.11764116549887
2023-01-07,KXHIGHNY-23JAN07-A75,Above 75F,75.0,,above,0.10877802677284011,0,0.07778570952566574,0.13977034402001448,56,52.11764116549887
2023-01-08,KXHIGHNY-23JAN08-B25,Below 25F,,25.0,below,0.02047093135200114,0,0.01,0.05362576940241882,66,53.17785858369338
2023-01-08,KXHIGHNY-23JAN08-T25to34,25-34F,25.0,35.0,between,0.07455997805390457,0,0.042255804120364324,0.10686415198744482,52,53.17785858369338
2023-01-08,KXHIGHNY-23JAN08-T35to44,35-44F,35.0,45.0,between,0.10622251220999517,0,0.07767479843269418,0.13477022598729615,91,53.17785858369338
2023-01-08,KXHIGHNY-23JAN08-T45to54,45-54F,45.0,55.0,between,0.8536122816205135,1,0.8278555813998053,0.8793689818412217,155,53.17785858369338
2023-01-08,KXHIGHNY-23JAN08-T55to64,55-64F,55.0,65.0,between,0.18219832266057145,0,0.152647302045711,0.2117493432754319,121,53.17785858369338
2023-01-08,KXHIGHNY-23JAN08-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.04514413328775009,48,53.17785858369338
2023-01-08,KXHIGHNY-23JAN08-A75,Above 75F,75.0,,above,0.02,0,0.01,0.045978932181078055,58,53.17785858369338
2023-01-09,KXHIGHNY-23JAN09-B25,Below 25F,,25.0,below,0.02,0,0.01,0.04652962614271226,39,45.53005624878858
2023-01-09,KXHIGHNY-23JAN09-T25to34,25-34F,25.0,35.0,between,0.02,0,0.01,0.051357455129123736,51,45.53005624878858
2023-01-09,KXHIGHNY-23JAN09-T35to44,35-44F,35.0,45.0,between,0.7307633020205548,0,0.7074813563331006,0.7540452477080091,162,45.53005624878858
2023-01-09,KXHIGHNY-23JAN09-T45to54,45-54F,45.0,55.0,between,0.32546665514629236,1,0.2962870359454257,0.354646274347159,142,45.53005624878858
2023-01-09,KXHIGHNY-23JAN09-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.049981341534219584,41,45.53005624878858
2023-01-09,KXHIGHNY-23JAN09-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.05351316771168155,56,45.53005624878858
2023-01-09,KXHIGHNY-23JAN09-A75,Above 75F,75.0,,above,0.02,0,0.01,0.051030467550154245,44,45.53005624878858
2023-01-10,KXHIGHNY-23JAN10-B25,Below 25F,,25.0,below,0.10223146533917776,0,0.07613095233767556,0.12833197834067997,44,47.0412241497956
2023-01-10,KXHIGHNY-23JAN10-T25to34,25-34F,25.0,35.0,between,0.10185445444347142,0,0.07609525897640672,0.12761364991053614,58,47.0412241497956
2023-01-10,KXHIGHNY-23JAN10-T35to44,35-44F,35.0,45.0,between,0.910485361808899,0,0.8796632037453247,0.9413075198724734,123,47.0412241497956
2023-01-10,KXHIGHNY-23JAN10-T45to54,45-54F,45.0,55.0,between,0.15072310673544742,1,0.12187548484756455,0.1795707286233303,101,47.0412241497956
2023-01-10,KXHIGHNY-23JAN10-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.05452362802713455,54,47.0412241497956
2023-01-10,KXHIGHNY-23JAN10-T65to74,65-74F,65.0,75.0,between,0.11112242435636963,0,0.07923312628600855,0.14301172242673071,56,47.0412241497956
2023-01-10,KXHIGHNY-23JAN10-A75,Above 75F,75.0,,above,0.06863513675920271,0,0.03739594754701895,0.09987432597138649,53,47.0412241497956
2023-01-11,KXHIGHNY-23JAN11-B25,Below 25F,,25.0,below,0.02,0,0.01,0.046353419648143324,56,41.275494694509995
2023-01-11,KXHIGHNY-23JAN11-T25to34,25-34F,25.0,35.0,between,0.4350068902697458,0,0.41160387700788487,0.45840990353160677,224,41.275494694509995
2023-01-11,KXHIGHNY-23JAN11-T35to44,35-44F,35.0,45.0,between,0.5623723428936986,1,0.5434894522790209,0.5812552335083764,230,41.275494694509995
2023-01-11,KXHIGHNY-23JAN11-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.045009067047964896,57,41.275494694509995
2023-01-11,KXHIGHNY-23JAN11-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.0497759465997954,48,41.275494694509995
2023-01-11,KXHIGHNY-23JAN11-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.05375059876772348,51,41.275494694509995
2023-01-11,KXHIGHNY-23JAN11-A75,Above 75F,75.0,,above,0.02,0,0.01,0.05034260964267563,73,41.275494694509995
2023-01-12,KXHIGHNY-23JAN12-B25,Below 25F,,25.0,below,0.02,0,0.01,0.052963145451934465,53,37.223801367689944
2023-01-12,KXHIGHNY-23JAN12-T25to34,25-34F,25.0,35.0,between,0.02,0,0.01,0.04511228564708529,62,37.223801367689944
2023-01-12,KXHIGHNY-23JAN12-T35to44,35-44F,35.0,45.0,between,0.8816788865542231,1,0.8600896610887198,0.9032681120197265,132,37.223801367689944
2023-01-12,KXHIGHNY-23JAN12-T45to54,45-54F,45.0,55.0,between,0.2712131435591737,0,0.24907589722311102,0.2933503898952364,138,37.223801367689944
2023-01-12,KXHIGHNY-23JAN12-T55to64,55-64F,55.0,65.0,between,0.09528615357664433,0,0.06284368365268592,0.12772862350060274,59,37.223801367689944
2023-01-12,KXHIGHNY-23JAN12-T65to74,65-74F,65.0,75.0,between,0.040222699884023015,0,0.01,0.07257023175601388,44,37.223801367689944
2023-01-12,KXHIGHNY-23JAN12-A75,Above 75F,75.0,,above,0.02,0,0.01,0.05251215321163921,54,37.223801367689944
2023-01-13,KXHIGHNY-23JAN13-B25,Below 25F,,25.0,below,0.15209381567856645,0,0.12560404851853044,0.17858358283860246,51,39.18789104541537
2023-01-13,KXHIGHNY-23JAN13-T25to34,25-34F,25.0,35.0,between,0.02,0,0.01,0.047340006279928334,45,39.18789104541537
2023-01-13,KXHIGHNY-23JAN13-T35to44,35-44F,35.0,45.0,between,0.02,1,0.01,0.044058313465029135,101,39.18789104541537
2023-01-13,KXHIGHNY-23JAN13-T45to54,45-54F,45.0,55.0,between,0.8318399518224057,0,0.8081869157949457,0.8554929878498656,165,39.18789104541537
2023-01-13,KXHIGHNY-23JAN13-T55to64,55-64F,55.0,65.0,between,0.21426474493298747,0,0.18524161685145815,0.2432878730145168,106,39.18789104541537
2023-01-13,KXHIGHNY-23JAN13-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.05087803265927489,47,39.18789104541537
2023-01-13,KXHIGHNY-23JAN13-A75,Above 75F,75.0,,above,0.04339221486204791,0,0.01658999080512539,0.07019443891897043,40,39.18789104541537
2023-01-14,KXHIGHNY-23JAN14-B25,Below 25F,,25.0,below,0.2916627496943459,0,0.26895767575953655,0.3143678236291553,169,25.943743832276915
2023-01-14,KXHIGHNY-23JAN14-T25to34,25-34F,25.0,35.0,between,0.6540645441693559,1,0.6275238005913876,0.6806052877473242,179,25.943743832276915
2023-01-14,KXHIGHNY-23JAN14-T35to44,35-44F,35.0,45.0,between,0.06279657641575338,0,0.028072024170864726,0.09752112866064204,50,25.943743832276915
2023-01-14,KXHIGHNY-23JAN14-T45to54,45-54F,45.0,55.0,between,0.06592093591442796,0,0.032929285384159804,0.09891258644469612,46,25.943743832276915
2023-01-14,KXHIGHNY-23JAN14-T55to64,55-64F,55.0,65.0,between,0.08384407960652308,0,0.05325727269427238,0.11443088651877378,48,25.943743832276915
2023-01-14,KXHIGHNY-23JAN14-T65to74,65-74F,65.0,75.0,between,0.0711855689847382,0,0.04587118881786154,0.09649994915161486,60,25.943743832276915
2023-01-14,KXHIGHNY-23JAN14-A75,Above 75F,75.0,,above,0.06148662782574971,0,0.030692262760160637,0.09228099289133877,58,25.943743832276915
2023-01-15,KXHIGHNY-23JAN15-B25,Below 25F,,25.0,below,0.7259113392810013,1,0.6972608367853853,0.7545618417766172,130,17.95050302465794
2023-01-15,KXHIGHNY-23JAN15-T25to34,25-34F,25.0,35.0,between,0.11356574484474895,0,0.08560381291668848,0.14152767677280942,121,17.95050302465794
2023-01-15,KXHIGHNY-23JAN15-T35to44,35-44F,35.0,45.0,between,0.02,0,0.01,0.051672863021674106,56,17.95050302465794
2023-01-15,KXHIGHNY-23JAN15-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.05183383976550823,56,17.95050302465794
2023-01-15,KXHIGHNY-23JAN15-T55to64,55-64F,55.0,65.0,between,0.023915617310863262,0,0.01,0.05483363847225764,44,17.95050302465794
2023-01-15,KXHIGHNY-23JAN15-T65to74,65-74F,65.0,75.0,between,0.05476281665619716,0,0.028140532370427927,0.08138510094196638,54,17.95050302465794
2023-01-15,KXHIGHNY-23JAN15-A75,Above 75F,75.0,,above,0.02,0,0.01,0.048943871998907304,43,17.95050302465794
2023-01-16,KXHIGHNY-23JAN16-B25,Below 25F,,25.0,below,0.78793173263917,1,0.7603454699282682,0.8155179953500719,134,20.241355806419044
2023-01-16,KXHIGHNY-23JAN16-T25to34,25-34F,25.0,35.0,between,0.2645075650036814,0,0.2385385025892534,0.29047662741810937,117,20.241355806419044
2023-01-16,KXHIGHNY-23JAN16-T35to44,35-44F,35.0,45.0,between,0.02,0,0.01,0.04703456443396185,45,20.241355806419044
2023-01-16,KXHIGHNY-23JAN16-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.049575095175264275,60,20.241355806419044
2023-01-16,KXHIGHNY-23JAN16-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.05430465231433894,40,20.241355806419044
2023-01-16,KXHIGHNY-23JAN16-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.049616072110475785,47,20.241355806419044
2023-01-16,KXHIGHNY-23JAN16-A75,Above 75F,75.0,,above,0.02,0,0.01,0.05290793197209187,48,20.241355806419044
2023-01-17,KXHIGHNY-23JAN17-B25,Below 25F,,25.0,below,0.901696676339175,1,0.8744344114472303,0.9289589412311198,89,18.788915575264937
2023-01-17,KXHIGHNY-23JAN17-T25to34,25-34F,25.0,35.0,between,0.03647788603786824,0,0.01,0.06361797500807745,96,18.788915575264937
2023-01-17,KXHIGHNY-23JAN17-T35to44,35-44F,35.0,45.0,between,0.02,0,0.01,0.05055908364483854,59,18.788915575264937
2023-01-17,KXHIGHNY-23JAN17-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.05116498485528982,47,18.788915575264937
2023-01-17,KXHIGHNY-23JAN17-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.053148812111853544,37,18.788915575264937
2023-01-17,KXHIGHNY-23JAN17-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.051597123371941805,58,18.788915575264937
2023-01-17,KXHIGHNY-23JAN17-A75,Above 75F,75.0,,above,0.07242847484241927,0,0.0376089635327687,0.10724798615206983,62,18.788915575264937
2023-01-18,KXHIGHNY-23JAN18-B25,Below 25F,,25.0,below,0.7293323751131437,0,0.7051985112245336,0.7534662390017539,203,26.7737805596792
2023-01-18,KXHIGHNY-23JAN18-T25to34,25-34F,25.0,35.0,between,0.376389678596701,1,0.34852105447376985,0.4042583027196322,198,26.7737805596792
2023-01-18,KXHIGHNY-23JAN18-T35to44,35-44F,35.0,45.0,between,0.02,0,0.01,0.04688919215872017,68,26.7737805596792
2023-01-18,KXHIGHNY-23JAN18-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.05137245248576819,46,26.7737805596792
2023-01-18,KXHIGHNY-23JAN18-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.05063377416839476,44,26.7737805596792
2023-01-18,KXHIGHNY-23JAN18-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.0477820756766089,53,26.7737805596792
2023-01-18,KXHIGHNY-23JAN18-A75,Above 75F,75.0,,above,0.02,0,0.01,0.04579517218302789,53,26.7737805596792
2023-01-19,KXHIGHNY-23JAN19-B25,Below 25F,,25.0,below,0.08432383673194535,1,0.057820648308863715,0.11082702515502699,61,24.072519087515065
2023-01-19,KXHIGHNY-23JAN19-T25to34,25-34F,25.0,35.0,between,0.7755750742920887,0,0.7479790940410673,0.8031710545431101,157,24.072519087515065
2023-01-19,KXHIGHNY-23JAN19-T35to44,35-44F,35.0,45.0,between,0.22738206923578264,0,0.20183972866865743,0.25292440980290787,111,24.072519087515065
2023-01-19,KXHIGHNY-23JAN19-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.05400934551879376,51,24.072519087515065
2023-01-19,KXHIGHNY-23JAN19-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.0492248521412106,58,24.072519087515065
2023-01-19,KXHIGHNY-23JAN19-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.050030807574595604,54,24.072519087515065
2023-01-19,KXHIGHNY-23JAN19-A75,Above 75F,75.0,,above,0.02,0,0.01,0.04527411552656224,53,24.072519087515065
2023-01-20,KXHIGHNY-23JAN20-B25,Below 25F,,25.0,below,0.2268644885940848,1,0.20695114581964122,0.2467778313685284,208,18.761107355103263
2023-01-20,KXHIGHNY-23JAN20-T25to34,25-34F,25.0,35.0,between,0.5690812655903031,0,0.5473531574423525,0.5908093737382538,196,18.761107355103263
2023-01-20,KXHIGHNY-23JAN20-T35to44,35-44F,35.0,45.0,between,0.15098441356314077,0,0.12522865303723055,0.176740174089051,70,18.761107355103263
2023-01-20,KXHIGHNY-23JAN20-T45to54,45-54F,45.0,55.0,between,0.04856119108907467,0,0.019762965909321528,0.07735941626882781,38,18.761107355103263
2023-01-20,KXHIGHNY-23JAN20-T55to64,55-64F,55.0,65.0,between,0.1263840949844351,0,0.09911483898431994,0.15365335098455024,49,18.761107355103263
2023-01-20,KXHIGHNY-23JAN20-T65to74,65-74F,65.0,75.0,between,0.032803497124187356,0,0.01,0.06038346119847808,54,18.761107355103263
2023-01-20,KXHIGHNY-23JAN20-A75,Above 75F,75.0,,above,0.02,0,0.01,0.04769964679724954,56,18.761107355103263
2023-01-21,KXHIGHNY-23JAN21-B25,Below 25F,,25.0,below,0.02,0,0.01,0.044897709043536516,72,34.56427074816718
2023-01-21,KXHIGHNY-23JAN21-T25to34,25-34F,25.0,35.0,between,0.6379353892346282,1,0.6085619499388929,0.6673088285303636,154,34.56427074816718
2023-01-21,KXHIGHNY-23JAN21-T35to44,35-44F,35.0,45.0,between,0.18869683855983024,0,0.16172717240495918,0.2156665047147013,154,34.56427074816718
2023-01-21,KXHIGHNY-23JAN21-T45to54,45-54F,45.0,55.0,between,0.13373993269538076,0,0.10130316132584033,0.1661767040649212,58,34.56427074816718
2023-01-21,KXHIGHNY-23JAN21-T55to64,55-64F,55.0,65.0,between,0.03245283844379215,0,0.01,0.05793389366059675,55,34.56427074816718
2023-01-21,KXHIGHNY-23JAN21-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.051835558127392614,47,34.56427074816718
2023-01-21,KXHIGHNY-23JAN21-A75,Above 75F,75.0,,above,0.02,0,0.01,0.05323449171055068,42,34.56427074816718
2023-01-22,KXHIGHNY-23JAN22-B25,Below 25F,,25.0,below,0.02,0,0.01,0.047924420697770226,54,34.153548877516855
2023-01-22,KXHIGHNY-23JAN22-T25to34,25-34F,25.0,35.0,between,0.2414623947332848,1,0.21093752354243261,0.27198726592413697,137,34.153548877516855
2023-01-22,KXHIGHNY-23JAN22-T35to44,35-44F,35.0,45.0,between,0.6054270955464289,0,0.575723721570475,0.6351304695223828,186,34.153548877516855
2023-01-22,KXHIGHNY-23JAN22-T45to54,45-54F,45.0,55.0,between,0.024914027209208777,0,0.01,0.05209886242798943,87,34.153548877516855
2023-01-22,KXHIGHNY-23JAN22-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.054730682270607234,45,34.153548877516855
2023-01-22,KXHIGHNY-23JAN22-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.04595765008875048,44,34.153548877516855
2023-01-22,KXHIGHNY-23JAN22-A75,Above 75F,75.0,,above,0.02,0,0.01,0.048400187953137545,36,34.153548877516855
2023-01-23,KXHIGHNY-23JAN23-B25,Below 25F,,25.0,below,0.02,0,0.01,0.04896823864993956,99,35.85552802665998
2023-01-23,KXHIGHNY-23JAN23-T25to34,25-34F,25.0,35.0,between,0.8200438158983713,0,0.7934488430510868,0.8466387887456558,129,35.85552802665998
2023-01-23,KXHIGHNY-23JAN23-T35to44,35-44F,35.0,45.0,between,0.09786405192684079,1,0.07302385770856165,0.12270424614511993,75,35.85552802665998
2023-01-23,KXHIGHNY-23JAN23-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.05300905738893691,60,35.85552802665998
2023-01-23,KXHIGHNY-23JAN23-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.04611143765741581,66,35.85552802665998
2023-01-23,KXHIGHNY-23JAN23-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.04900248105002732,44,35.85552802665998
2023-01-23,KXHIGHNY-23JAN23-A75,Above 75F,75.0,,above,0.02,0,0.01,0.04560950452566016,50,35.85552802665998
2023-01-24,KXHIGHNY-23JAN24-B25,Below 25F,,25.0,below,0.461156914009066,0,0.4330567665944848,0.4892570614236472,224,26.92480267157611
2023-01-24,KXHIGHNY-23JAN24-T25to34,25-34F,25.0,35.0,between,0.4033294166724685,1,0.37651123759126226,0.4301475957536748,238,26.92480267157611
2023-01-24,KXHIGHNY-23JAN24-T35to44,35-44F,35.0,45.0,between,0.08593865912685404,0,0.05762322164707048,0.1142540966066376,54,26.92480267157611
2023-01-24,KXHIGHNY-23JAN24-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.046742788672173616,44,26.92480267157611
2023-01-24,KXHIGHNY-23JAN24-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.05371830215678475,53,26.92480267157611
2023-01-24,KXHIGHNY-23JAN24-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.0542680411416749,64,26.92480267157611
2023-01-24,KXHIGHNY-23JAN24-A75,Above 75F,75.0,,above,0.02,0,0.01,0.050237940183509314,56,26.92480267157611
2023-01-25,KXHIGHNY-23JAN25-B25,Below 25F,,25.0,below,0.11219635164844186,0,0.08138649064234385,0.14300621265453986,101,26.644813849648962
2023-01-25,KXHIGHNY-23JAN25-T25to34,25-34F,25.0,35.0,between,0.723057813125822,1,0.6981373734889675,0.7479782527626764,174,26.644813849648962
2023-01-25,KXHIGHNY-23JAN25-T35to44,35-44F,35.0,45.0,between,0.16121596341944397,0,0.13456398803714253,0.1878679388017454,90,26.644813849648962
2023-01-25,KXHIGHNY-23JAN25-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.04838306098410425,56,26.644813849648962
2023-01-25,KXHIGHNY-23JAN25-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.047584284506321184,54,26.644813849648962
2023-01-25,KXHIGHNY-23JAN25-T65to74,65-74F,65.0,75.0,between,0.02,0,0.01,0.047151760791230846,48,26.644813849648962
2023-01-25,KXHIGHNY-23JAN25-A75,Above 75F,75.0,,above,0.02,0,0.01,0.049106447881628,40,26.644813849648962
2023-01-26,KXHIGHNY-23JAN26-B25,Below 25F,,25.0,below,0.461794305448405,0,0.4438802993026285,0.4797083115941815,250,30.893757620756297
2023-01-26,KXHIGHNY-23JAN26-T25to34,25-34F,25.0,35.0,between,0.4777123207532718,1,0.4514896963955467,0.5039349451109969,276,30.893757620756297
2023-01-26,KXHIGHNY-23JAN26-T35to44,35-44F,35.0,45.0,between,0.02,0,0.01,0.0487194670566896,51,30.893757620756297
2023-01-26,KXHIGHNY-23JAN26-T45to54,45-54F,45.0,55.0,between,0.02,0,0.01,0.050366986625037025,47,30.893757620756297
2023-01-26,KXHIGHNY-23JAN26-T55to64,55-64F,55.0,65.0,between,0.02,0,0.01,0.05042368562776205,36,30.893757620756297
2023-01-26,KXHIGHNY-23JAN26-T65to74,65-74F,65.0,75.0,between,0.06368447178765513,0,0.0364986810775495,0.09087026249776076,41,30.893757620756297
2023-01-26,KXHIGHNY-23JAN26-A75,Above 75F,75.0,,above,0.026370691930683924,0,0.01,0.05180863042049608,52,30.893757620756297
2023-01-27,KXHIGHNY-23JAN27-B25,Below 25F,,25.0,below,0.2039632130779922,0,0.17892997229947413,0.22899645385651027,155,25.308440898873926
2023-01-27,KXHIGHNY-23JAN27-T25to34,25-34F,25.0,35.0,between,0.7295816682660432,1,0.7078553578711897,0.7513079786608967,162,25.308440898873926
2023-01-27,KXHIGHNY-23JAN27-T35to44,35-44F,35.0,45.0,between,0.07612047687260493,0,0.05145255308912494,0.10078840065608491,78,25.308440898873926
