date,bucket_label,bucket_idx,bucket_low,bucket_high,market_prob,model_prob,bid_price,ask_price,volume,actual_outcome,actual_tmax
2025-01-04,62-64,37,62.0,64.0,0.021269106538152636,0.01869115073248362,0.01,0.06956757801510044,6,0,26.0
2025-01-04,64-66,38,64.0,66.0,0.01,0.016459619150897553,0.01,0.0592,6,0,26.0
2025-01-04,66-68,39,66.0,68.0,0.06087397319840554,0.01435162389257616,0.01574389105427798,0.1060040553425331,7,0,26.0
2025-01-04,68-70,40,68.0,70.0,0.01,0.01239024306953529,0.01,0.0592,2,0,26.0
2025-01-04,70-72,41,70.0,72.0,0.01,0.010591467241600983,0.01,0.0592,2,0,26.0
2025-01-04,72-74,42,72.0,74.0,0.04791096756038387,0.008964579990559218,0.01,0.09407809015555316,7,0,26.0
2025-01-04,74-76,43,74.0,76.0,0.04687065458021263,0.007512790599345842,0.01,0.09312100221379563,5,0,26.0
2025-01-04,76-78,44,76.0,78.0,0.01,0.0062340479551279415,0.01,0.0592,11,0,26.0
2025-01-04,78-80,45,78.0,80.0,0.08918949019012852,0.005121963862269485,0.0463246494053388,0.13205433097491825,6,0,26.0
2025-01-04,80-82,46,80.0,82.0,0.01,0.004166778333073995,0.01,0.0592,3,0,26.0
2025-01-04,82-84,47,82.0,84.0,0.04315369353138085,0.0033563079342944224,0.01,0.08970139804887038,1,0,26.0
2025-01-04,84-86,48,84.0,86.0,0.01,0.002676829541122472,0.01,0.0592,5,0,26.0
2025-01-04,86-88,49,86.0,88.0,0.01,0.002113864508019092,0.01,0.0592,5,0,26.0
2025-01-04,88-90,50,88.0,90.0,0.014015272562222127,0.0016528410494353052,0.01,0.06289405075724436,5,0,26.0
2025-01-04,90-92,51,90.0,92.0,0.031113187291360287,0.0012796244970892934,0.01,0.07862413230805146,3,0,26.0
2025-01-04,92-94,52,92.0,94.0,0.05258512245519649,0.0009809153076926203,0.01,0.09837831265878078,9,0,26.0
2025-01-04,94-96,53,94.0,96.0,0.0765138420419408,0.00074452277686754,0.03263494940529606,0.12039273467858554,1,0,26.0
2025-01-04,96-98,54,96.0,98.0,0.01,0.0005595281928578721,0.01,0.0592,1,0,26.0
2025-01-04,98-100,55,98.0,100.0,0.026926256006194905,0.0004163546965856302,0.01,0.07477215552569931,4,0,26.0
2025-01-04,100-102,56,100.0,102.0,0.04670467781625686,0.0003067626416103364,0.01,0.09296830359095631,4,0,26.0
2025-01-04,102-104,57,102.0,104.0,0.08664799447242996,0.00022378912382781113,0.043579834030224356,0.12971615491463556,4,0,26.0
2025-01-04,104-106,58,104.0,106.0,0.01,0.00016164898720516518,0.01,0.0592,4,0,26.0
2025-01-04,106-108,59,106.0,108.0,0.09525719582193146,0.0001156124231380673,0.05287777148768597,0.13763662015617695,7,0,26.0
2025-01-04,108-110,60,108.0,110.0,0.01,0.0001,0.01,0.0592,1,0,26.0
2025-01-04,Above 110,61,110.0,,0.017044084557622068,0.0001797901358334686,0.01,0.0656805577930123,3,0,26.0
2025-01-05,Below -10,0,,-10.0,0.010538501279638866,0.00992824405870896,0.01,0.05969542117726776,16,0,30.0
2025-01-05,-10--8,1,-10.0,-8.0,0.05994295087970248,0.002962930281533627,0.014738386950078675,0.10514751480932628,9,0,30.0
2025-01-05,-8--6,2,-8.0,-6.0,0.08695769216629887,0.003698744817922801,0.04391430753960278,0.13000107679299494,8,0,30.0
2025-01-05,-6--4,3,-6.0,-4.0,0.01,0.0045717747181073486,0.01,0.0592,4,0,30.0
2025-01-05,-4--2,4,-4.0,-2.0,0.03272985411980124,0.005595163593919834,0.01,0.08011146579021715,10,0,30.0
2025-01-05,-2-0,5,-2.0,0.0,0.01,0.00678013393287941,0.01,0.0592,6,0,30.0
2025-01-05,0-2,6,0.0,2.0,0.04139575886329344,0.008135069611714,0.01,0.08808409815422996,5,0,30.0
2025-01-05,2-4,7,2.0,4.0,0.01,0.009664553438463737,0.01,0.0592,11,0,30.0
2025-01-05,4-6,8,4.0,6.0,0.03884023778382506,0.011368412622607127,0.01,0.08573301876111905,9,0,30.0
2025-01-05,6-8,9,6.0,8.0,0.11051889066345512,0.013240835293605382,0.06936040191653153,0.1516773794103787,6,0,30.0
2025-01-05,8-10,10,8.0,10.0,0.022682134018281296,0.01526962802928232,0.01,0.0708675632968188,5,0,30.0
2025-01-05,10-12,11,10.0,12.0,0.01,0.017435686509869763,0.01,0.0592,8,0,30.0
2025-01-05,12-14,12,12.0,14.0,0.05837740914073099,0.01971274782886706,0.013047601871989466,0.1037072164094725,23,0,30.0
2025-01-05,14-16,13,14.0,16.0,0.12074802231336414,0.022067483038024693,0.08040786409843326,0.16108818052829502,12,0,30.0
2025-01-05,16-18,14,16.0,18.0,0.04365930744090448,0.02445997211744544,0.01,0.09016656284563213,8,0,30.0
2025-01-05,18-20,15,18.0,20.0,0.03223368893978323,0.02684458134277612,0.01,0.07965499382460056,17,0,30.0
2025-01-05,20-22,16,20.0,22.0,0.1617415895339303,0.029171236260951416,0.12468091669664473,0.1988022623712159,17,0,30.0
2025-01-05,22-24,17,22.0,24.0,0.01,0.03138705411250747,0.01,0.0592,7,0,30.0
2025-01-05,24-26,18,24.0,26.0,0.16542104639872166,0.03343826997828048,0.1286547301106194,0.2021873626868239,14,0,30.0
2025-01-05,26-28,19,26.0,28.0,0.01,0.03527236388743937,0.01,0.0592,17,0,30.0
2025-01-05,28-30,20,28.0,30.0,0.01,0.03684027431289538,0.01,0.0592,20,0,30.0
2025-01-05,30-32,21,30.0,32.0,0.043419197358775904,0.03809856931190969,0.01,0.08994566157007383,15,1,30.0
2025-01-05,32-34,22,32.0,34.0,0.01,0.03901144186672223,0.01,0.0592,26,0,30.0
2025-01-05,34-36,23,34.0,36.0,0.06288099086656909,0.039552401731696996,0.017911470135894614,0.10785051159724357,18,0,30.0
2025-01-05,36-38,24,36.0,38.0,0.10326173558464437,0.03970555229759126,0.061522674431415916,0.1450007967378728,17,0,30.0
2025-01-05,38-40,25,38.0,40.0,0.01,0.039466366597777136,0.01,0.0592,20,0,30.0
2025-01-05,40-42,26,40.0,42.0,0.01,0.038841909596159185,0.01,0.0592,20,0,30.0
2025-01-05,42-44,27,42.0,44.0,0.01,0.03785049152585929,0.01,0.0592,14,0,30.0
2025-01-05,44-46,28,44.0,46.0,0.03434193565124341,0.03652077601445436,0.01,0.08159458079914395,10,0,30.0
2025-01-05,46-48,29,46.0,48.0,0.056311539407446196,0.03489040361558171,0.010816462560041887,0.1018066162548505,14,0,30.0
2025-01-05,48-50,30,48.0,50.0,0.04363081260095636,0.033004222970621444,0.01,0.09014034759287985,12,0,30.0
2025-01-05,50-52,31,50.0,52.0,0.01,0.030912245510739345,0.01,0.0592,11,0,30.0
2025-01-05,52-54,32,52.0,54.0,0.1437279281853405,0.028667453569579338,0.10522616244016775,0.18222969393051325,14,0,30.0
2025-01-05,54-56,33,54.0,56.0,0.12360410760425282,0.02632359519458971,0.08349243621259304,0.1637157789959126,6,0,30.0
2025-01-05,56-58,34,56.0,58.0,0.01,0.023933092044430282,0.01,0.0592,12,0,30.0
2025-01-05,58-60,35,58.0,60.0,0.1014775875624401,0.021545170730682517,0.05959579456743531,0.1433593805574449,7,0,30.0
2025-01-05,60-62,36,60.0,62.0,0.03518573088648105,0.019204304779598558,0.01,0.08237087241556257,6,0,30.0
2025-01-05,62-64,37,62.0,64.0,0.01,0.016949026558105595,0.01,0.0592,2,0,30.0
2025-01-05,64-66,38,64.0,66.0,0.01,0.014811138762894527,0.01,0.0592,4,0,30.0
2025-01-05,66-68,39,66.0,68.0,0.01,0.012815326078744027,0.01,0.0592,5,0,30.0
2025-01-05,68-70,40,68.0,70.0,0.058765230241425846,0.010979141705238282,0.013466448660739906,0.10406401182211178,4,0,30.0
2025-01-05,70-72,41,70.0,72.0,0.01,0.009313322427239368,0.01,0.0592,4,0,30.0
2025-01-05,72-74,42,72.0,74.0,0.05669118899269858,0.007822370904709386,0.011226484112114465,0.1021558938732827,5,0,30.0
2025-01-05,74-76,43,74.0,76.0,0.01,0.006505335330716511,0.01,0.0592,3,0,30.0
2025-01-05,76-78,44,76.0,78.0,0.01,0.005356714354503911,0.01,0.0592,6,0,30.0
2025-01-05,78-80,45,78.0,80.0,0.01,0.004367418452856375,0.01,0.0592,5,0,30.0
2025-01-05,80-82,46,80.0,82.0,0.01,0.003525726634516557,0.01,0.0592,6,0,30.0
2025-01-05,82-84,47,82.0,84.0,0.01,0.0028181881395696884,0.01,0.0592,2,0,30.0
2025-01-05,84-86,48,84.0,86.0,0.01,0.0022304312591764353,0.01,0.0592,3,0,30.0
2025-01-05,86-88,49,86.0,88.0,0.01,0.0017478542555550147,0.01,0.0592,7,0,30.0
2025-01-05,88-90,50,88.0,90.0,0.03123311385278644,0.0013561855154332614,0.01,0.07873446474456353,6,0,30.0
2025-01-05,90-92,51,90.0,92.0,0.01,0.0010419107004978612,0.01,0.0592,3,0,30.0
2025-01-05,92-94,52,92.0,94.0,0.01,0.0007925732405725805,0.01,0.0592,4,0,30.0
2025-01-05,94-96,53,94.0,96.0,0.04844414235999519,0.0005969608109390734,0.01,0.09456861097119558,2,0,30.0
2025-01-05,96-98,54,96.0,98.0,0.01,0.0004451944549754838,0.01,0.0592,9,0,30.0
2025-01-05,98-100,55,98.0,100.0,0.04596336088401392,0.0003287389612753877,0.01,0.0922862920132928,4,0,30.0
2025-01-05,100-102,56,100.0,102.0,0.07033381842422602,0.00024035331534699722,0.025960523898164105,0.11470711295028793,3,0,30.0
2025-01-05,102-104,57,102.0,104.0,0.015468242414205045,0.00017399892320446586,0.01,0.06423078302106865,6,0,30.0
2025-01-05,104-106,58,104.0,106.0,0.01,0.00012472126536944295,0.01,0.0592,5,0,30.0
2025-01-05,106-108,59,106.0,108.0,0.07817795969832288,0.0001,0.0344321964741887,0.12192372292245705,8,0,30.0
2025-01-05,108-110,60,108.0,110.0,0.020395167255246194,0.0001,0.01,0.0687635538748265,6,0,30.0
2025-01-05,Above 110,61,110.0,,0.01,0.00013348835591819874,0.01,0.0592,5,0,30.0
2025-01-06,Below -10,0,,-10.0,0.01,0.012648849759472097,0.01,0.0592,8,0,32.0
2025-01-06,-10--8,1,-10.0,-8.0,0.06313838610760404,0.0036398967732333525,0.018189456996212362,0.10808731521899573,5,0,32.0
2025-01-06,-8--6,2,-8.0,-6.0,0.06466526353004093,0.004502328492309918,0.019838484612444203,0.10949204244763766,7,0,32.0
2025-01-06,-6--4,3,-6.0,-4.0,0.01,0.005514203689878174,0.01,0.0592,9,0,32.0
2025-01-06,-4--2,4,-4.0,-2.0,0.01129693298668109,0.006686917222121752,0.01,0.0603931783477466,7,0,32.0
2025-01-06,-2-0,5,-2.0,0.0,0.1620907761118277,0.008029095184473117,0.12505803820077394,0.19912351402288148,3,0,32.0
2025-01-06,0-2,6,0.0,2.0,0.04260515509004892,0.009545634106472758,0.01,0.089196742682845,1,0,32.0
2025-01-06,2-4,7,2.0,4.0,0.0638064223762208,0.011236743787011866,0.01891093616631847,0.10870190858612314,7,0,32.0
2025-01-06,4-6,8,4.0,6.0,0.01,0.01309705623435433,0.01,0.0592,7,0,32.0
2025-01-06,6-8,9,6.0,8.0,0.01,0.015114870312591983,0.01,0.0592,7,0,32.0
2025-01-06,8-10,10,8.0,10.0,0.0486963994960558,0.017271604236735072,0.01,0.09480068753637133,6,0,32.0
2025-01-06,10-12,11,10.0,12.0,0.01,0.01954152492532929,0.01,0.0592,11,0,32.0
2025-01-06,12-14,12,12.0,14.0,0.027682412211543665,0.021891813745719968,0.01,0.07546781923462018,12,0,32.0
2025-01-06,14-16,13,14.0,16.0,0.07924240328620692,0.02428301226363566,0.03558179554910347,0.12290301102331037,9,0,32.0
2025-01-06,16-18,14,16.0,18.0,0.10116604838235808,0.026669869784598843,0.05925933225294673,0.14307276451176942,16,0,32.0
2025-01-06,18-20,15,18.0,20.0,0.01,0.02900258799071237,0.01,0.0592,8,0,32.0
2025-01-06,20-22,16,20.0,22.0,0.07097160952412539,0.03122842871785403,0.026649338286055417,0.11529388076219535,18,0,32.0
2025-01-06,22-24,17,22.0,24.0,0.01,0.033293621281313024,0.01,0.0592,11,0,32.0
2025-01-06,24-26,18,24.0,26.0,0.06796623747698391,0.03514547843662713,0.023403536475142622,0.1125289384788252,11,0,32.0
2025-01-06,26-28,19,26.0,28.0,0.087601410209069,0.03673460777742127,0.04460952302579452,0.1305932973923435,20,0,32.0
2025-01-06,28-30,20,28.0,30.0,0.0220090167049844,0.03801709056841279,0.01,0.07024829536858565,13,0,32.0
2025-01-06,30-32,21,30.0,32.0,0.01,0.03895649456472344,0.01,0.0592,18,0,32.0
2025-01-06,32-34,22,32.0,34.0,0.07065470758213102,0.03952559233578318,0.0263070841887015,0.11500233097556053,18,1,32.0
2025-01-06,34-36,23,34.0,36.0,0.04717651611173328,0.03970767206754733,0.01,0.09340239482279461,21,0,32.0
2025-01-06,36-38,24,36.0,38.0,0.028676164403485548,0.03949735279392419,0.01,0.07638207125120672,23,0,32.0
2025-01-06,38-40,25,38.0,40.0,0.041039036230251666,0.038900848564062396,0.01,0.08775591333183153,16,0,32.0
2025-01-06,40-42,26,40.0,42.0,0.04265940518040289,0.037935663448771084,0.01,0.08924665276597066,14,0,32.0
2025-01-06,42-44,27,42.0,44.0,0.01,0.03662973827466731,0.01,0.0592,12,0,32.0
2025-01-06,44-46,28,44.0,46.0,0.07645070527257739,0.03502010712660042,0.03256676169438357,0.12033464885077119,10,0,32.0
2025-01-06,46-48,29,46.0,48.0,0.05514627785630708,0.033151153751453055,0.01,0.10073457562780253,17,0,32.0
2025-01-06,48-50,30,48.0,50.0,0.01,0.031072582340786248,0.01,0.0592,11,0,32.0
2025-01-06,50-52,31,50.0,52.0,0.043109388583987995,0.028837231888551473,0.01,0.08966063749726896,15,0,32.0
2025-01-06,52-54,32,52.0,54.0,0.08506709051981792,0.026498867521054237,0.04187245776140335,0.1282617232782325,12,0,32.0
2025-01-06,54-56,33,54.0,56.0,0.01,0.024110076027944793,0.01,0.0592,8,0,32.0
2025-01-06,56-58,34,56.0,58.0,0.02415928885639539,0.02172037740847621,0.01,0.07222654574788376,6,0,32.0
2025-01-06,58-60,35,58.0,60.0,0.01,0.019374641512079238,0.01,0.0592,8,0,32.0
2025-01-06,60-62,36,60.0,62.0,0.01,0.017111871271520696,0.01,0.0592,9,0,32.0
2025-01-06,62-64,37,62.0,64.0,0.01,0.014964384329143487,0.01,0.0592,8,0,32.0
2025-01-06,64-66,38,64.0,66.0,0.02278927973723634,0.012957395723206533,0.01,0.07096613735825744,8,0,32.0
2025-01-06,66-68,39,66.0,68.0,0.01,0.011108978097605027,0.01,0.0592,10,0,32.0
2025-01-06,68-70,40,68.0,70.0,0.04947695413432681,0.009430354466450908,0.01,0.09551879780358066,8,0,32.0
2025-01-06,70-72,41,70.0,72.0,0.01,0.007926463096737835,0.01,0.0592,8,0,32.0
2025-01-06,72-74,42,72.0,74.0,0.07258324966267433,0.0065967250670068145,0.028389909635688278,0.1167765896896604,3,0,32.0
2025-01-06,74-76,43,74.0,76.0,0.01,0.005435942364098056,0.01,0.0592,4,0,32.0
2025-01-06,76-78,44,76.0,78.0,0.08367452615374162,0.004435257292193073,0.04036848824604094,0.12698056406144229,5,0,32.0
2025-01-06,78-80,45,78.0,80.0,0.01091066763755999,0.003583111388050786,0.01,0.06003781422655519,11,0,32.0
2025-01-06,80-82,46,80.0,82.0,0.06898930158456063,0.002866152634240615,0.024508445711325474,0.11347015745779578,4,0,32.0
2025-01-06,82-84,47,82.0,84.0,0.01,0.0022700521473185686,0.01,0.0592,2,0,32.0
2025-01-06,84-86,48,84.0,86.0,0.01,0.0017802043838597292,0.01,0.0592,7,0,32.0
2025-01-06,86-88,49,86.0,88.0,0.06200056895762474,0.0013822971440189402,0.01696061447423472,0.10704052344101476,7,0,32.0
2025-01-06,88-90,50,88.0,90.0,0.01,0.0010627484166449985,0.01,0.0592,4,0,32.0
2025-01-06,90-92,51,90.0,92.0,0.03529571123977498,0.000809015854889461,0.01,0.08247205434059299,6,0,32.0
2025-01-06,92-94,52,92.0,94.0,0.01,0.0006097911381374166,0.01,0.0592,5,0,32.0
2025-01-06,94-96,53,94.0,96.0,0.013459943388150824,0.00045509565890833326,0.01,0.062383147917098765,5,0,32.0
2025-01-06,96-98,54,96.0,98.0,0.01,0.000336296064106012,0.01,0.0592,8,0,32.0
2025-01-06,98-100,55,98.0,100.0,0.05385765543085316,0.00024605850587933187,0.01,0.09954904299638491,3,0,32.0
2025-01-06,100-102,56,100.0,102.0,0.01,0.00017825941866322914,0.01,0.0592,6,0,32.0
2025-01-06,102-104,57,102.0,104.0,0.04141113336003901,0.00012786865392089286,0.01,0.0880982426912359,12,0,32.0
2025-01-06,104-106,58,104.0,106.0,0.11118776241386007,0.0001,0.07008278340696887,0.15229274142075128,4,0,32.0
2025-01-06,106-108,59,106.0,108.0,0.07268666420986955,0.0001,0.028501597346659115,0.11687173107307999,4,0,32.0
2025-01-06,108-110,60,108.0,110.0,0.01,0.0001,0.01,0.0592,8,0,32.0
2025-01-06,Above 110,61,110.0,,0.015613150465398648,0.0001,0.01,0.06436409842816676,7,0,32.0
2025-01-07,Below -10,0,,-10.0,0.09748474101531078,0.010960783272712833,0.05528352029653564,0.13968596173408593,9,0,28.0
2025-01-07,-10--8,1,-10.0,-8.0,0.01,0.0032235553187577107,0.01,0.0592,6,0,28.0
2025-01-07,-8--6,2,-8.0,-6.0,0.030069019341541162,0.004009177778157669,0.01,0.07766349779421787,1,0,28.0
2025-01-07,-6--4,3,-6.0,-4.0,0.01,0.004937112422930264,0.01,0.0592,7,0,28.0
2025-01-07,-4--2,4,-4.0,-2.0,0.01,0.006019885550783897,0.01,0.0592,5,0,28.0
2025-01-07,-2-0,5,-2.0,0.0,0.01,0.007267766554613798,0.01,0.0592,7,0,28.0
2025-01-07,0-2,6,0.0,2.0,0.06755296808297731,0.008687828128132444,0.02295720552961549,0.11214873063633912,3,0,28.0
2025-01-07,2-4,7,2.0,4.0,0.01,0.010282979974998468,0.01,0.0592,12,0,28.0
2025-01-07,4-6,8,4.0,6.0,0.028847505593672836,0.012051033059814455,0.01,0.07653970514617901,7,0,28.0
2025-01-07,6-8,9,6.0,8.0,0.061372651337526965,0.013983860555429342,0.01628246344452912,0.10646283923052481,6,0,28.0
2025-01-07,8-10,10,8.0,10.0,0.010256277795051774,0.0160667268685018,0.01,0.059435775571447635,10,0,28.0
2025-01-07,10-12,11,10.0,12.0,0.01,0.018277856232607304,0.01,0.0592,9,0,28.0
2025-01-07,12-14,12,12.0,14.0,0.04656337543733878,0.02058830643221271,0.01,0.09283830540235169,7,0,28.0
2025-01-07,14-16,13,14.0,16.0,0.05470156370395454,0.022962200829141355,0.01,0.10032543860763818,13,0,28.0
2025-01-07,16-18,14,16.0,18.0,0.059112615316602626,0.025357353182893394,0.01384162454193083,0.10438360609127442,14,0,28.0
2025-01-07,18-20,15,18.0,20.0,0.13605242797326694,0.02772629564725243,0.0969366222111283,0.17516823373540558,13,0,28.0
2025-01-07,20-22,16,20.0,22.0,0.019805493120819417,0.030017692329043444,0.01,0.06822105367115386,10,0,28.0
2025-01-07,22-24,17,22.0,24.0,0.01,0.03217809104670899,0.01,0.0592,18,0,28.0
2025-01-07,24-26,18,24.0,26.0,0.01,0.03415393698675229,0.01,0.0592,10,0,28.0
2025-01-07,26-28,19,26.0,28.0,0.01,0.0358937465673731,0.01,0.0592,19,0,28.0
2025-01-07,28-30,20,28.0,30.0,0.14286951570779652,0.03735032061545879,0.10429907696442023,0.1814399544511728,21,1,28.0
2025-01-07,30-32,21,30.0,32.0,0.055940318169171444,0.03848286516946148,0.010415543622705158,0.10146509271563772,22,0,28.0
2025-01-07,32-34,22,32.0,34.0,0.04139410306102878,0.03925888737144295,0.01,0.08808257481614648,22,0,28.0
2025-01-07,34-36,23,34.0,36.0,0.09133013285598761,0.03965574363754315,0.04863654348446662,0.1340237222275086,19,0,28.0
2025-01-07,36-38,24,36.0,38.0,0.011695875480283103,0.03966173720446442,0.01,0.06076020544186046,9,0,28.0
2025-01-07,38-40,25,38.0,40.0,0.045442460338217965,0.03927669082029339,0.01,0.09180706351116052,12,0,28.0
2025-01-07,40-42,26,40.0,42.0,0.01,0.03851195545244579,0.01,0.0592,20,0,28.0
2025-01-07,42-44,27,42.0,44.0,0.01,0.03738985441578235,0.01,0.0592,15,0,28.0
2025-01-07,44-46,28,44.0,46.0,0.01,0.03594260090663648,0.01,0.0592,17,0,28.0
2025-01-07,46-48,29,46.0,48.0,0.0735160199071345,0.03421076218468677,0.02939730149970525,0.11763473831456374,16,0,28.0
2025-01-07,48-50,30,48.0,50.0,0.09217617959175943,0.03224137255018589,0.04955027395910018,0.13480208522441867,16,0,28.0
2025-01-07,50-52,31,50.0,52.0,0.018368986449346647,0.030085817465783093,0.01,0.06689946753339893,12,0,28.0
2025-01-07,52-54,32,52.0,54.0,0.01,0.027797621219940782,0.01,0.0592,14,0,28.0
2025-01-07,54-56,33,54.0,56.0,0.14154677115104802,0.025430269998052535,0.10287051284313187,0.18022302945896418,10,0,28.0
2025-01-07,56-58,34,56.0,58.0,0.06766127094993118,0.023035191718553727,0.023074172625925676,0.1122483692739367,10,0,28.0
2025-01-07,58-60,35,58.0,60.0,0.028595505807861396,0.020659995014711496,0.01,0.07630786534323249,11,0,28.0
2025-01-07,60-62,36,60.0,62.0,0.01,0.018347044505121035,0.01,0.0592,6,0,28.0
2025-01-07,62-64,37,62.0,64.0,0.08405252000190308,0.016132420623914623,0.040776721602055324,0.12732831840175085,8,0,28.0
2025-01-07,64-66,38,64.0,66.0,0.01,0.01404528251867787,0.01,0.0592,7,0,28.0
2025-01-07,66-68,39,66.0,68.0,0.13589019295510793,0.012107624439824716,0.09676140839151656,0.1750189775186993,3,0,28.0
2025-01-07,68-70,40,68.0,70.0,0.05383629906975827,0.01033439179150697,0.01,0.09952939514417761,2,0,28.0
2025-01-07,70-72,41,70.0,72.0,0.01,0.008733904151986605,0.01,0.0592,3,0,28.0
2025-01-07,72-74,42,72.0,74.0,0.015760083432064448,0.007308519981863215,0.01,0.0644992767574993,6,0,28.0
2025-01-07,74-76,43,74.0,76.0,0.033484851584976855,0.006055471618889197,0.01,0.08080606345817871,5,0,28.0
2025-01-07,76-78,44,76.0,78.0,0.01,0.004967799092810421,0.01,0.0592,10,0,28.0
2025-01-07,78-80,45,78.0,80.0,0.11937721059090839,0.0040353163819938365,0.07892738743818106,0.15982703374363572,7,0,28.0
2025-01-07,80-82,46,80.0,82.0,0.06410376494441919,0.003245552751100056,0.01923206613997272,0.10897546374886566,10,0,28.0
2025-01-07,82-84,47,82.0,84.0,0.01,0.0025846233788736628,0.01,0.0592,3,0,28.0
2025-01-07,84-86,48,84.0,86.0,0.01,0.0020379962379858396,0.01,0.0592,5,0,28.0
2025-01-07,86-88,49,86.0,88.0,0.01,0.0015911348950424786,0.01,0.0592,3,0,28.0
2025-01-07,88-90,50,88.0,90.0,0.01,0.0012300085618132117,0.01,0.0592,4,0,28.0
2025-01-07,90-92,51,90.0,92.0,0.136537900272522,0.0009414706369208492,0.09746093229432376,0.17561486825072023,7,0,28.0
2025-01-07,92-94,52,92.0,94.0,0.01,0.0007135147158569,0.01,0.0592,4,0,28.0
2025-01-07,94-96,53,94.0,96.0,0.02440919860996133,0.0005354224767971649,0.01,0.07245646272116443,5,0,28.0
