date,bucket_label,bucket_idx,bucket_low,bucket_high,market_prob,model_prob,bid_price,ask_price,volume,actual_outcome,actual_tmax
2026-01-29,50-52,26,50.0,52.0,0.020749303017390988,0.0018341516010515085,0.01,0.06908935877599971,7,0,23.0
2026-01-29,52-54,27,52.0,54.0,0.01,0.005097721102171732,0.01,0.0592,3,0,23.0
2026-01-29,54-56,28,54.0,56.0,0.1477955255272558,0.012372064888923492,0.10961916756943627,0.18597188348507535,6,0,23.0
2026-01-29,56-58,29,56.0,58.0,0.01,0.026220521145838695,0.01,0.0592,5,0,23.0
2026-01-29,58-60,30,58.0,60.0,0.083040979409338,0.04852663000390528,0.03968425776208503,0.12639770105659096,2,0,23.0
2026-01-29,60-62,31,60.0,62.0,0.01,0.07842674237353847,0.01,0.0592,5,0,23.0
2026-01-29,62-64,32,62.0,64.0,0.01,0.11068730897546902,0.01,0.0592,5,0,23.0
2026-01-29,64-66,33,64.0,66.0,0.013647596192313366,0.13642195283444697,0.01,0.0625557884969283,5,0,23.0
2026-01-29,66-68,34,66.0,68.0,0.07842856527086776,0.14683358771471894,0.034702850492537185,0.12215428004919834,7,0,23.0
2026-01-29,68-70,35,68.0,70.0,0.017584348399427446,0.13801362318243593,0.01,0.06617760052747325,1,0,23.0
2026-01-29,70-72,36,70.0,72.0,0.01,0.1132852395127627,0.01,0.0592,5,0,23.0
2026-01-29,72-74,37,72.0,74.0,0.01,0.08120405028367161,0.01,0.0592,6,0,23.0
2026-01-29,74-76,38,74.0,76.0,0.01,0.05083138980362756,0.01,0.0592,7,0,23.0
2026-01-29,76-78,39,76.0,78.0,0.01,0.027786377318855693,0.01,0.0592,3,0,23.0
2026-01-29,78-80,40,78.0,80.0,0.1632101499953771,0.013263925563752776,0.12626696199500728,0.20015333799574694,6,0,23.0
2026-01-29,80-82,41,80.0,82.0,0.01,0.005528990569666936,0.01,0.0592,7,0,23.0
2026-01-29,82-84,42,82.0,84.0,0.04442044907686431,0.0020125450031270864,0.01,0.09086681315071517,7,0,23.0
2026-01-29,84-86,43,84.0,86.0,0.06344541053174257,0.0006396798540544424,0.018521043374281974,0.10836977768920317,10,0,23.0
2026-01-29,86-88,44,86.0,88.0,0.01,0.0001775364255290901,0.01,0.0592,7,0,23.0
2026-01-29,88-90,45,88.0,90.0,0.01,0.0001,0.01,0.0592,4,0,23.0
2026-01-29,90-92,46,90.0,92.0,0.01,0.0001,0.01,0.0592,3,0,23.0
2026-01-29,92-94,47,92.0,94.0,0.09362280846797275,0.0001,0.05111263314541056,0.13613298379053493,3,0,23.0
2026-01-29,94-96,48,94.0,96.0,0.01,0.0001,0.01,0.0592,8,0,23.0
2026-01-29,96-98,49,96.0,98.0,0.01,0.0001,0.01,0.0592,4,0,23.0
2026-01-29,98-100,50,98.0,100.0,0.01,0.0001,0.01,0.0592,3,0,23.0
2026-01-29,100-102,51,100.0,102.0,0.05672290140525403,0.0001,0.01126073351767435,0.10218506929283372,7,0,23.0
2026-01-29,102-104,52,102.0,104.0,0.07598441132237249,0.0001,0.032063164228162286,0.1199056584165827,2,0,23.0
2026-01-29,104-106,53,104.0,106.0,0.026629165688773705,0.0001,0.01,0.07449883243367181,4,0,23.0
2026-01-29,106-108,54,106.0,108.0,0.046478043205760204,0.0001,0.01,0.09275979974929939,4,0,23.0
2026-01-29,108-110,55,108.0,110.0,0.08647639734396692,0.0001,0.04339450913148427,0.12955828555644958,4,0,23.0
2026-01-29,Above 110,56,110.0,,0.01,0.0001,0.01,0.0592,4,0,23.0
2026-01-30,Below 0,0,,0.0,0.01,0.0001,0.01,0.0592,7,0,20.0
2026-01-30,0-2,1,0.0,2.0,0.01696441481254205,0.0001,0.01,0.06560726162753869,3,0,20.0
2026-01-30,2-4,2,2.0,4.0,0.01,0.0001,0.01,0.0592,7,0,20.0
2026-01-30,4-6,3,4.0,6.0,0.01,0.0001,0.01,0.0592,10,0,20.0
2026-01-30,6-8,4,6.0,8.0,0.01,0.0001,0.01,0.0592,7,0,20.0
2026-01-30,8-10,5,8.0,10.0,0.01,0.0001,0.01,0.0592,9,0,20.0
2026-01-30,10-12,6,10.0,12.0,0.01,0.0001,0.01,0.0592,3,0,20.0
2026-01-30,12-14,7,12.0,14.0,0.01,0.0001,0.01,0.0592,17,0,20.0
2026-01-30,14-16,8,14.0,16.0,0.14655824167531462,0.0001,0.1082829010093398,0.18483358234128944,14,0,20.0
2026-01-30,16-18,9,16.0,18.0,0.09927348771164227,0.0001,0.05721536672857364,0.1413316086947109,23,0,20.0
2026-01-30,18-20,10,18.0,20.0,0.1686619078054145,0.0001,0.13215486042984767,0.20516895518098135,48,0,20.0
2026-01-30,20-22,11,20.0,22.0,0.14334329301157347,0.0001,0.10481075645249935,0.1818758295706476,42,1,20.0
2026-01-30,22-24,12,22.0,24.0,0.17705268121733125,0.0001,0.14121689571471774,0.21288846671994477,59,0,20.0
2026-01-30,24-26,13,24.0,26.0,0.08787710605486913,0.0001,0.04490727453925866,0.1308469375704796,50,0,20.0
2026-01-30,26-28,14,26.0,28.0,0.19960468563687928,0.0001,0.1655730604878296,0.23363631078592895,60,0,20.0
2026-01-30,28-30,15,28.0,30.0,0.08017205000585421,0.0001,0.03658581400632255,0.12375828600538588,48,0,20.0
2026-01-30,30-32,16,30.0,32.0,0.07359889682828132,0.0001,0.02948680857454382,0.11771098508201881,28,0,20.0
2026-01-30,32-34,17,32.0,34.0,0.12633070911422206,0.0001,0.08643716584335982,0.16622425238508431,23,0,20.0
2026-01-30,34-36,18,34.0,36.0,0.07684934979400478,0.0001,0.03299729777752516,0.12070140181048439,20,0,20.0
2026-01-30,36-38,19,36.0,38.0,0.021044959818357113,0.0001,0.01,0.06936136303288855,11,0,20.0
2026-01-30,38-40,20,38.0,40.0,0.06739461471945878,0.0001,0.022786183897015477,0.11200304554190207,6,0,20.0
2026-01-30,40-42,21,40.0,42.0,0.01,0.0001,0.01,0.0592,6,0,20.0
2026-01-30,42-44,22,42.0,44.0,0.01,0.0001,0.01,0.0592,11,0,20.0
2026-01-30,44-46,23,44.0,46.0,0.01,0.0001,0.01,0.0592,9,0,20.0
2026-01-30,46-48,24,46.0,48.0,0.01,0.00015133640124286995,0.01,0.0592,6,0,20.0
2026-01-30,48-50,25,48.0,50.0,0.01,0.0005559403133099009,0.01,0.0592,5,0,20.0
2026-01-30,50-52,26,50.0,52.0,0.03738545247888104,0.0017820356847240296,0.01,0.08439461628057056,6,0,20.0
2026-01-30,52-54,27,52.0,54.0,0.010201860994993452,0.00498445822611114,0.01,0.05938571211539398,4,0,20.0
2026-01-30,54-56,28,54.0,56.0,0.06919546959957938,0.01216583109950661,0.02473110716754573,0.11365983203161303,5,0,20.0
2026-01-30,56-58,29,56.0,58.0,0.06350561797198555,0.025911691519122034,0.01858606740974439,0.1084251685342267,7,0,20.0
2026-01-30,58-60,30,58.0,60.0,0.01,0.048160027021190675,0.01,0.0592,6,0,20.0
2026-01-30,60-62,31,60.0,62.0,0.01,0.07811246191066062,0.01,0.0592,3,0,20.0
2026-01-30,62-64,32,62.0,64.0,0.024187160228832497,0.1105607701758668,0.01,0.0722521874105259,2,0,20.0
2026-01-30,64-66,33,64.0,66.0,0.021995894844112705,0.136562719608466,0.01,0.07023622325658369,5,0,20.0
2026-01-30,66-68,34,66.0,68.0,0.01,0.14720264611859607,0.01,0.0592,2,0,20.0
2026-01-30,68-70,35,68.0,70.0,0.01,0.13846886831337502,0.01,0.0592,2,0,20.0
2026-01-30,70-72,36,70.0,72.0,0.01,0.11366876920548574,0.01,0.0592,4,0,20.0
2026-01-30,72-74,37,72.0,74.0,0.03087533944144024,0.08142931934469089,0.01,0.07840531228612502,3,0,20.0
2026-01-30,74-76,38,74.0,76.0,0.07227810435455018,0.05090588176980726,0.02806035270291419,0.11649585600618617,4,0,20.0
2026-01-30,76-78,39,76.0,78.0,0.01,0.027771432518541195,0.01,0.0592,4,0,20.0
2026-01-30,78-80,40,78.0,80.0,0.01,0.013221057857693896,0.01,0.0592,5,0,20.0
2026-01-30,80-82,41,80.0,82.0,0.0914272446116285,0.0054924363585052705,0.04874142418055878,0.1341130650426982,3,0,20.0
2026-01-30,82-84,42,82.0,84.0,0.01,0.0019910720276988814,0.01,0.0592,3,0,20.0
2026-01-30,84-86,43,84.0,86.0,0.013093363951865774,0.0006298297878701842,0.01,0.062045894835716514,6,0,20.0
2026-01-30,86-88,44,86.0,88.0,0.05463384734226483,0.00017384569162326446,0.01,0.10026313955488364,3,0,20.0
2026-01-30,88-90,45,88.0,90.0,0.05557065285189848,0.0001,0.010016305080050358,0.1011250006237466,4,0,20.0
2026-01-30,90-92,46,90.0,92.0,0.11456499842820783,0.0001,0.07373019830246447,0.1553997985539512,2,0,20.0
2026-01-30,92-94,47,92.0,94.0,0.01,0.0001,0.01,0.0592,3,0,20.0
2026-01-30,94-96,48,94.0,96.0,0.01,0.0001,0.01,0.0592,7,0,20.0
2026-01-30,96-98,49,96.0,98.0,0.030055031257462846,0.0001,0.01,0.07765062875686582,6,0,20.0
2026-01-30,98-100,50,98.0,100.0,0.01,0.0001,0.01,0.0592,3,0,20.0
2026-01-30,100-102,51,100.0,102.0,0.01,0.0001,0.01,0.0592,4,0,20.0
2026-01-30,102-104,52,102.0,104.0,0.047864178874718076,0.0001,0.01,0.09403504456474063,2,0,20.0
2026-01-30,104-106,53,104.0,106.0,0.01,0.0001,0.01,0.0592,9,0,20.0
2026-01-30,106-108,54,106.0,108.0,0.04561506567812162,0.0001,0.01,0.09196586042387189,4,0,20.0
2026-01-30,108-110,55,108.0,110.0,0.07006692369958843,0.0001,0.025672277595555508,0.11446156980362135,3,0,20.0
2026-01-30,Above 110,56,110.0,,0.015265250598072787,0.0001,0.01,0.06404403055022698,6,0,20.0
2026-01-31,Below 0,0,,0.0,0.0781009702211509,0.0001,0.03434904783884297,0.12185289260345883,5,0,24.0
2026-01-31,0-2,1,0.0,2.0,0.01,0.0001,0.01,0.0592,7,0,24.0
2026-01-31,2-4,2,2.0,4.0,0.04973515796090075,0.0001,0.01,0.09575634532402869,7,0,24.0
2026-01-31,4-6,3,4.0,6.0,0.09161619642843132,0.0001,0.04894549214270582,0.1342869007141568,5,0,24.0
2026-01-31,6-8,4,6.0,8.0,0.026848716156358705,0.0001,0.01,0.07470081886385002,5,0,24.0
2026-01-31,8-10,5,8.0,10.0,0.08962762483828753,0.0001,0.04679783482535053,0.13245741485122453,5,0,24.0
2026-01-31,10-12,6,10.0,12.0,0.07429848586020844,0.0001,0.030242364729025112,0.11835460699139178,7,0,24.0
2026-01-31,12-14,7,12.0,14.0,0.1332443640345083,0.0001,0.09390391315726895,0.17258481491174762,19,0,24.0
2026-01-31,14-16,8,14.0,16.0,0.0804731287460275,0.0001,0.036910979045709696,0.12403527844634529,17,0,24.0
2026-01-31,16-18,9,16.0,18.0,0.01,0.0001,0.01,0.0592,45,0,24.0
2026-01-31,18-20,10,18.0,20.0,0.20848093020295144,0.0001,0.17515940461918755,0.24180245578671533,55,0,24.0
2026-01-31,20-22,11,20.0,22.0,0.2699750838408747,0.0001,0.2415730905481447,0.29837707713360473,56,0,24.0
2026-01-31,22-24,12,22.0,24.0,0.16173731004088926,0.0001,0.1246762948441604,0.19879832523761812,61,0,24.0
2026-01-31,24-26,13,24.0,26.0,0.18054877496377236,0.0001,0.14499267696087415,0.21610487296667058,78,1,24.0
2026-01-31,26-28,14,26.0,28.0,0.01,0.0001,0.01,0.0592,54,0,24.0
2026-01-31,28-30,15,28.0,30.0,0.01,0.0001,0.01,0.0592,45,0,24.0
2026-01-31,30-32,16,30.0,32.0,0.05031384349285465,0.0001,0.01,0.09628873601342627,27,0,24.0
2026-01-31,32-34,17,32.0,34.0,0.09063889736020164,0.0001,0.047890009149017775,0.1333877855713855,19,0,24.0
2026-01-31,34-36,18,34.0,36.0,0.014978605129779912,0.0001,0.01,0.06378031671939752,14,0,24.0
2026-01-31,36-38,19,36.0,38.0,0.01,0.0001,0.01,0.0592,6,0,24.0
2026-01-31,38-40,20,38.0,40.0,0.0368436726378668,0.0001,0.01,0.08389617882683746,4,0,24.0
2026-01-31,40-42,21,40.0,42.0,0.15662355888959487,0.0001,0.11915344360076247,0.19409367417842727,4,0,24.0
2026-01-31,42-44,22,42.0,44.0,0.01,0.0001,0.01,0.0592,3,0,24.0
2026-01-31,44-46,23,44.0,46.0,0.01,0.0001,0.01,0.0592,2,0,24.0
2026-01-31,46-48,24,46.0,48.0,0.01,0.00010622808852482367,0.01,0.0592,3,0,24.0
2026-01-31,48-50,25,48.0,50.0,0.01,0.0004191763456954426,0.01,0.0592,2,0,24.0
2026-01-31,50-52,26,50.0,52.0,0.01,0.001432581490333792,0.01,0.0592,4,0,24.0
2026-01-31,52-54,27,52.0,54.0,0.048833101284982944,0.004240520433593829,0.01,0.09492645318218432,7,0,24.0
2026-01-31,54-56,28,54.0,56.0,0.01,0.010871943739688767,0.01,0.0592,2,0,24.0
2026-01-31,56-58,29,56.0,58.0,0.019568023969175556,0.024143107495055487,0.01,0.06800258205164152,6,0,24.0
2026-01-31,58-60,30,58.0,60.0,0.01,0.04643928025805692,0.01,0.0592,5,0,24.0
2026-01-31,60-62,31,60.0,62.0,0.058309362337944697,0.0773733034501663,0.012974111324980268,0.10364461335090913,3,0,24.0
2026-01-31,62-64,32,62.0,64.0,0.01,0.11166464447654778,0.01,0.0592,6,0,24.0
2026-01-31,64-66,33,64.0,66.0,0.01,0.13959284142055894,0.01,0.0592,2,0,24.0
2026-01-31,66-68,34,66.0,68.0,0.01,0.15115968695335813,0.01,0.0592,6,0,24.0
2026-01-31,68-70,35,68.0,70.0,0.015361784058951111,0.14178656421833535,0.01,0.06413284133423502,6,0,24.0
2026-01-31,70-72,36,70.0,72.0,0.05896145903674038,0.11520192148905695,0.01367837575967961,0.10424454231380115,2,0,24.0
2026-01-31,72-74,37,72.0,74.0,0.011206005868625477,0.08107885787708824,0.01,0.06030952539913544,5,0,24.0
2026-01-31,74-76,38,74.0,76.0,0.01,0.04942821439286904,0.01,0.0592,6,0,24.0
2026-01-31,76-78,39,76.0,78.0,0.03645401185988151,0.02610094562431753,0.01,0.08353769091109099,3,0,24.0
2026-01-31,78-80,40,78.0,80.0,0.01,0.011938361684941556,0.01,0.0592,2,0,24.0
2026-01-31,80-82,41,80.0,82.0,0.01,0.0047296841122804745,0.01,0.0592,7,0,24.0
2026-01-31,82-84,42,82.0,84.0,0.1062480381381306,0.0016229639306049037,0.06474788118918104,0.14774819508708015,3,0,24.0
2026-01-31,84-86,43,84.0,86.0,0.01,0.00048235202101454266,0.01,0.0592,8,0,24.0
2026-01-31,86-88,44,86.0,88.0,0.03724032585304068,0.0001241611907933926,0.01,0.08426109978479743,4,0,24.0
2026-01-31,88-90,45,88.0,90.0,0.02577709314795515,0.0001,0.01,0.07371492569611873,3,0,24.0
2026-01-31,90-92,46,90.0,92.0,0.012461261229786668,0.0001,0.01,0.06146436033140374,10,0,24.0
2026-01-31,92-94,47,92.0,94.0,0.01,0.0001,0.01,0.0592,2,0,24.0
2026-01-31,94-96,48,94.0,96.0,0.030062000611040696,0.0001,0.01,0.07765704056215744,3,0,24.0
2026-01-31,96-98,49,96.0,98.0,0.08681867306122397,0.0001,0.043764166906121886,0.12987317921632605,5,0,24.0
2026-01-31,98-100,50,98.0,100.0,0.011793286590694478,0.0001,0.01,0.060849823663438926,5,0,24.0
2026-01-31,100-102,51,100.0,102.0,0.01,0.0001,0.01,0.0592,8,0,24.0
2026-01-31,102-104,52,102.0,104.0,0.08456084641113479,0.0001,0.041325714124025574,0.127795978698244,3,0,24.0
2026-01-31,104-106,53,104.0,106.0,0.01,0.0001,0.01,0.0592,5,0,24.0
2026-01-31,106-108,54,106.0,108.0,0.01,0.0001,0.01,0.0592,8,0,24.0
2026-01-31,108-110,55,108.0,110.0,0.017350118634469086,0.0001,0.01,0.06596210914371156,3,0,24.0
2026-01-31,Above 110,56,110.0,,0.14731800839465364,0.0001,0.10910344906622593,0.18553256772308135,7,0,24.0
2026-02-01,Below 0,0,,0.0,0.01,0.0001,0.01,0.0592,4,0,27.0
2026-02-01,0-2,1,0.0,2.0,0.14144558968823087,0.0001,0.10276123686328933,0.1801299425131724,4,0,27.0
2026-02-01,2-4,2,2.0,4.0,0.05628208537848952,0.0001,0.010784652208768675,0.10177951854821037,8,0,27.0
2026-02-01,4-6,3,4.0,6.0,0.05308809649930886,0.0001,0.01,0.09884104877936416,3,0,27.0
2026-02-01,6-8,4,6.0,8.0,0.01,0.0001,0.01,0.0592,6,0,27.0
2026-02-01,8-10,5,8.0,10.0,0.04131695954482195,0.0001,0.01,0.0880116027812362,12,0,27.0
2026-02-01,10-12,6,10.0,12.0,0.11188783303774855,0.0001,0.07083885968076842,0.15293680639472867,4,0,27.0
2026-02-01,12-14,7,12.0,14.0,0.07504834119781893,0.0001,0.031052208493644443,0.11904447390199342,4,0,27.0
2026-02-01,14-16,8,14.0,16.0,0.01,0.0001,0.01,0.0592,8,0,27.0
2026-02-01,16-18,9,16.0,18.0,0.02698244319250886,0.0001,0.01,0.07482384773710815,7,0,27.0
2026-02-01,18-20,10,18.0,20.0,0.1168451627308052,0.0001,0.07619277574926961,0.15749754971234078,9,0,27.0
2026-02-01,20-22,11,20.0,22.0,0.04529558546952882,0.0001,0.01,0.09167193863196652,17,0,27.0
2026-02-01,22-24,12,22.0,24.0,0.015098511411370294,0.0001,0.01,0.06389063049846067,33,0,27.0
2026-02-01,24-26,13,24.0,26.0,0.17347772925522326,0.0001,0.13735594759564113,0.2095995109148054,43,0,27.0
2026-02-01,26-28,14,26.0,28.0,0.09691811363713415,0.0001,0.05467156272810488,0.1391646645461634,49,1,27.0
2026-02-01,28-30,15,28.0,30.0,0.14281835185790998,0.0001,0.10424382000654278,0.18139288370927717,63,0,27.0
2026-02-01,30-32,16,30.0,32.0,0.09219117158921404,0.0001,0.04956646531635116,0.13481587786207694,48,0,27.0
2026-02-01,32-34,17,32.0,34.0,0.04016156655148588,0.0001,0.01,0.08694864122736701,76,0,27.0
2026-02-01,34-36,18,34.0,36.0,0.1541873489285257,0.0001,0.11652233684280776,0.19185236101424363,49,0,27.0
2026-02-01,36-38,19,36.0,38.0,0.19150282186416742,0.0001,0.15682304761330082,0.22618259611503402,38,0,27.0
2026-02-01,38-40,20,38.0,40.0,0.01,0.0001,0.01,0.0592,37,0,27.0
2026-02-01,40-42,21,40.0,42.0,0.01,0.0001,0.01,0.0592,25,0,27.0
2026-02-01,42-44,22,42.0,44.0,0.10947504195421522,0.0001,0.06823304531055244,0.150717038597878,21,0,27.0
2026-02-01,44-46,23,44.0,46.0,0.032995315724134194,0.0001,0.01,0.08035569046620347,5,0,27.0
2026-02-01,46-48,24,46.0,48.0,0.03356212381903164,0.0002769445419260985,0.01,0.08087715391350911,5,0,27.0
2026-02-01,48-50,25,48.0,50.0,0.01,0.0009022987318091957,0.01,0.0592,2,0,27.0
2026-02-01,50-52,26,50.0,52.0,0.10919540928614158,0.0025966814588977687,0.0679310420290329,0.15045977654325027,5,0,27.0
2026-02-01,52-54,27,52.0,54.0,0.01,0.0066009230810723345,0.01,0.0592,6,0,27.0
2026-02-01,54-56,28,54.0,56.0,0.01,0.014822263037614452,0.01,0.0592,4,0,27.0
2026-02-01,56-58,29,56.0,58.0,0.14416634196584785,0.029400428676048126,0.10569964932311568,0.18263303460858002,2,0,27.0
2026-02-01,58-60,30,58.0,60.0,0.01,0.05151418082312382,0.01,0.0592,3,0,27.0
2026-02-01,60-62,31,60.0,62.0,0.01,0.07973294528647529,0.01,0.0592,5,0,27.0
2026-02-01,62-64,32,62.0,64.0,0.01,0.10901587509310517,0.01,0.0592,4,0,27.0
2026-02-01,64-66,33,64.0,66.0,0.10871896774647263,0.13166938826973518,0.06741648516619045,0.15002145032675482,7,0,27.0
2026-02-01,66-68,34,66.0,68.0,0.02147557471543121,0.14048319052439845,0.01,0.06975752873819671,6,0,27.0
2026-02-01,68-70,35,68.0,70.0,0.01,0.13240635734654793,0.01,0.0592,6,0,27.0
2026-02-01,70-72,36,70.0,72.0,0.01,0.1102396497580288,0.01,0.0592,7,0,27.0
2026-02-01,72-74,37,72.0,74.0,0.01,0.08107930641250749,0.01,0.0592,2,0,27.0
2026-02-01,74-76,38,74.0,76.0,0.012695698239725741,0.052677271527753255,0.01,0.06168004238054768,7,0,27.0
2026-02-01,76-78,39,76.0,78.0,0.013467109115639688,0.03023253389854441,0.01,0.06238974038638852,9,0,27.0
2026-02-01,78-80,40,78.0,80.0,0.06282589815695365,0.01532710052539421,0.017851970009509943,0.10779982630439736,6,0,27.0
2026-02-01,80-82,41,80.0,82.0,0.01942800765637914,0.006863963943671392,0.01,0.06787376704386881,6,0,27.0
2026-02-01,82-84,42,82.0,84.0,0.01,0.00271527669147853,0.01,0.0592,5,0,27.0
2026-02-01,84-86,43,84.0,86.0,0.01,0.0009487922927180481,0.01,0.0592,4,0,27.0
2026-02-01,86-88,44,86.0,88.0,0.020790232903842947,0.00029284601705215074,0.01,0.06912701427153552,7,0,27.0
2026-02-01,88-90,45,88.0,90.0,0.05082474059910207,0.0001,0.01,0.0967587613511739,6,0,27.0
2026-02-01,90-92,46,90.0,92.0,0.07335005489321282,0.0001,0.029218059284669848,0.1174820505017558,4,0,27.0
2026-02-01,92-94,47,92.0,94.0,0.01,0.0001,0.01,0.0592,3,0,27.0
2026-02-01,94-96,48,94.0,96.0,0.01,0.0001,0.01,0.0592,3,0,27.0
2026-02-01,96-98,49,96.0,98.0,0.01,0.0001,0.01,0.0592,6,0,27.0
2026-02-01,98-100,50,98.0,100.0,0.027152093509280082,0.0001,0.01,0.07497992602853767,5,0,27.0
2026-02-01,100-102,51,100.0,102.0,0.01,0.0001,0.01,0.0592,10,0,27.0
2026-02-01,102-104,52,102.0,104.0,0.11484188123200717,0.0001,0.07402923173056775,0.1556545307334466,7,0,27.0
2026-02-01,104-106,53,104.0,106.0,0.06030855439668107,0.0001,0.015133238748415552,0.10548387004494658,10,0,27.0
2026-02-01,106-108,54,106.0,108.0,0.01,0.0001,0.01,0.0592,3,0,27.0
2026-02-01,108-110,55,108.0,110.0,0.01,0.0001,0.01,0.0592,5,0,27.0
2026-02-01,Above 110,56,110.0,,0.01,0.0001,0.01,0.0592,3,0,27.0
2026-02-02,Below 0,0,,0.0,0.13514614832065852,0.0001,0.0959578401863112,0.17433445645500584,4,0,35.0
2026-02-02,0-2,1,0.0,2.0,0.01,0.0001,0.01,0.0592,8,0,35.0
2026-02-02,2-4,2,2.0,4.0,0.01,0.0001,0.01,0.0592,1,0,35.0
2026-02-02,4-6,3,4.0,6.0,0.045535715387474016,0.0001,0.01,0.0918928581564761,4,0,35.0
2026-02-02,6-8,4,6.0,8.0,0.016871485448759726,0.0001,0.01,0.06552176661285895,3,0,35.0
2026-02-02,8-10,5,8.0,10.0,0.05825404423702505,0.0001,0.012914367775987055,0.10359372069806305,6,0,35.0
2026-02-02,10-12,6,10.0,12.0,0.01,0.0001,0.01,0.0592,5,0,35.0
2026-02-02,12-14,7,12.0,14.0,0.01,0.0001,0.01,0.0592,5,0,35.0
2026-02-02,14-16,8,14.0,16.0,0.02643029445236764,0.0001,0.01,0.07431587089617823,7,0,35.0
2026-02-02,16-18,9,16.0,18.0,0.01,0.0001,0.01,0.0592,5,0,35.0
2026-02-02,18-20,10,18.0,20.0,0.01,0.0001,0.01,0.0592,6,0,35.0
2026-02-02,20-22,11,20.0,22.0,0.07441361994775947,0.0001,0.03036670954358022,0.11846053035193871,6,0,35.0
2026-02-02,22-24,12,22.0,24.0,0.10184527150470983,0.0001,0.059992893225086615,0.14369764978433305,7,0,35.0
2026-02-02,24-26,13,24.0,26.0,0.05027629078019365,0.0001,0.01,0.09625418751777816,5,0,35.0
2026-02-02,26-28,14,26.0,28.0,0.14272834148911,0.0001,0.10414660880823881,0.1813100741699812,18,0,35.0
2026-02-02,28-30,15,28.0,30.0,0.0985275575723124,0.0001,0.056409762178097386,0.14064535296652741,42,0,35.0
2026-02-02,30-32,16,30.0,32.0,0.11261261402571607,0.0001,0.07162162314777334,0.1536036049036588,92,0,35.0
2026-02-02,32-34,17,32.0,34.0,0.08118303612572055,0.0001,0.03767767901577818,0.12468839323566291,95,0,35.0
2026-02-02,34-36,18,34.0,36.0,0.21750019588608366,0.0001,0.18490021155697034,0.250100180215197,99,1,35.0
2026-02-02,36-38,19,36.0,38.0,0.10325329860813157,0.0001,0.06151356249678209,0.14499303471948105,74,0,35.0
2026-02-02,38-40,20,38.0,40.0,0.08008879788461422,0.0001,0.036495901715383354,0.12368169405384508,35,0,35.0
2026-02-02,40-42,21,40.0,42.0,0.046897851735521516,0.0001,0.01,0.0931460235966798,12,0,35.0
